date,channel,campaign,ad_spend,clicks,conversions,ROAS
2026-03-21,Meta,Meta 통합 캠페인,38886.41,320,19,2083.78
2026-03-21,Naver,Naver 통합 캠페인,44386.54,410,36,3014.71
2026-03-22,Google,Google 통합 캠페인,40717.06,507,37,3773.97
2026-03-22,Instagram,Instagram 통합 캠페인,24149.68,203,18,2974.87
2026-03-22,Meta,Meta 통합 캠페인,29819.89,260,31,3502.26
2026-03-22,Naver,Naver 통합 캠페인,34494.73,315,23,2086.35
2026-03-23,Google,Google 통합 캠페인,31256.86,383,25,2921.43
2026-03-23,Instagram,Instagram 통합 캠페인,19173.05,175,11,1868.85
2026-03-23,Meta,Meta 통합 캠페인,22129.11,195,13,2023.7
2026-03-23,Naver,Naver 통합 캠페인,27702.8,298,24,2703.35
2026-03-24,Google,Google 통합 캠페인,34913.18,398,30,3143.36
2026-03-24,Instagram,Instagram 통합 캠페인,21333.91,175,10,1881.79
2026-03-24,Meta,Meta 통합 캠페인,25662.739999999998,196,9,1358.7
2026-03-24,Naver,Naver 통합 캠페인,30191.58,320,29,2359.95
2026-03-25,Google,Google 통합 캠페인,30734.35,374,24,3275.76
2026-03-25,Instagram,Instagram 통합 캠페인,19308.43,187,14,2309.78
2026-03-25,Meta,Meta 통합 캠페인,23113.3,187,15,2162.37
2026-03-25,Naver,Naver 통합 캠페인,27455.050000000003,297,26,3272.35
2026-03-26,Google,Google 통합 캠페인,39768.8,485,41,4108.0
2026-03-26,Instagram,Instagram 통합 캠페인,23763.879999999997,210,21,2989.39
2026-03-26,Meta,Meta 통합 캠페인,30781.94,268,17,1976.91
2026-03-26,Naver,Naver 통합 캠페인,34500.65,386,34,3274.62
2026-03-27,Google,Google 통합 캠페인,39415.51,475,44,3913.59
2026-03-27,Instagram,Instagram 통합 캠페인,26128.85,225,16,1978.05
2026-03-27,Meta,Meta 통합 캠페인,31260.079999999998,317,23,2504.4
2026-03-27,Naver,Naver 통합 캠페인,35056.04,377,30,2569.0
2026-03-28,Google,Google 통합 캠페인,41443.47,508,32,2792.66
2026-03-28,Instagram,Instagram 통합 캠페인,25359.079999999998,231,19,2798.67
2026-03-28,Meta,Meta 통합 캠페인,31677.34,234,18,2321.58
2026-03-28,Naver,Naver 통합 캠페인,35624.24,331,20,2447.44
2026-03-29,Google,Google 통합 캠페인,46522.2,538,48,4326.87
2026-03-29,Instagram,Instagram 통합 캠페인,26730.85,229,19,2754.63
2026-03-29,Meta,Meta 통합 캠페인,33734.770000000004,340,21,2328.61
2026-03-29,Naver,Naver 통합 캠페인,39621.270000000004,426,30,2428.98
2026-03-30,Google,Google 통합 캠페인,36705.229999999996,420,40,4038.38
2026-03-30,Instagram,Instagram 통합 캠페인,22834.61,205,19,3068.44
2026-03-30,Meta,Meta 통합 캠페인,27593.84,252,25,3357.85
2026-03-30,Naver,Naver 통합 캠페인,32083.35,326,31,3963.12
2026-03-31,Google,Google 통합 캠페인,32289.68,346,24,2496.52
2026-03-31,Instagram,Instagram 통합 캠페인,19960.83,187,16,3267.28
2026-03-31,Meta,Meta 통합 캠페인,23932.5,232,25,3794.76
2026-03-31,Naver,Naver 통합 캠페인,29124.01,328,25,2873.7
2026-04-01,Google,Google 통합 캠페인,36506.06,418,43,4330.0
2026-04-01,Instagram,Instagram 통합 캠페인,22513.03,210,19,2724.95
2026-04-01,Meta,Meta 통합 캠페인,26852.46,243,16,2280.42
2026-04-01,Naver,Naver 통합 캠페인,32152.77,301,14,1345.74
2026-04-02,Google,Google 통합 캠페인,39747.229999999996,469,41,3878.76
2026-04-02,Instagram,Instagram 통합 캠페인,24782.85,257,18,2579.58
2026-04-02,Meta,Meta 통합 캠페인,30695.96,279,15,1783.47
2026-04-02,Naver,Naver 통합 캠페인,35834.12,368,43,3574.56
2026-04-03,Google,Google 통합 캠페인,35981.91,412,40,4659.52
2026-04-03,Instagram,Instagram 통합 캠페인,23709.14,244,15,2573.7
2026-04-03,Meta,Meta 통합 캠페인,28403.5,285,23,2678.96
2026-04-03,Naver,Naver 통합 캠페인,33840.34,370,28,2666.45
2026-04-04,Google,Google 통합 캠페인,49625.94,611,44,4047.25
2026-04-04,Instagram,Instagram 통합 캠페인,30539.309999999998,277,23,2965.43
2026-04-04,Meta,Meta 통합 캠페인,36068.59,304,21,2322.01
2026-04-04,Naver,Naver 통합 캠페인,39309.03,421,43,4001.45
2026-04-05,Google,Google 통합 캠페인,36408.61,461,37,3685.77
2026-04-05,Instagram,Instagram 통합 캠페인,22805.67,217,16,2061.84
2026-04-05,Meta,Meta 통합 캠페인,28301.89,237,18,2203.03
2026-04-05,Naver,Naver 통합 캠페인,30506.269999999997,294,22,2460.06
2026-04-06,Google,Google 통합 캠페인,29281.25,352,21,2514.53
2026-04-06,Instagram,Instagram 통합 캠페인,19873.18,203,17,2693.19
2026-04-06,Meta,Meta 통합 캠페인,22841.27,211,19,2704.0
2026-04-06,Naver,Naver 통합 캠페인,26967.32,326,30,3995.6
2026-04-07,Google,Google 통합 캠페인,34202.48,387,27,3352.68
2026-04-07,Instagram,Instagram 통합 캠페인,20482.77,205,9,1711.03
2026-04-07,Meta,Meta 통합 캠페인,25893.19,236,15,2283.82
2026-04-07,Naver,Naver 통합 캠페인,29519.11,323,16,1998.47
2026-04-08,Google,Google 통합 캠페인,31833.82,349,22,2100.92
2026-04-08,Instagram,Instagram 통합 캠페인,21051.67,184,11,1607.61
2026-04-08,Meta,Meta 통합 캠페인,24371.809999999998,234,24,2680.26
2026-04-08,Naver,Naver 통합 캠페인,27341.02,312,26,3538.58
2026-04-09,Google,Google 통합 캠페인,34571.95,407,31,3088.28
2026-04-09,Instagram,Instagram 통합 캠페인,23362.9,175,11,1673.33
2026-04-09,Meta,Meta 통합 캠페인,26690.63,227,27,4006.47
2026-04-09,Naver,Naver 통합 캠페인,29042.32,315,16,1856.52
2026-04-10,Google,Google 통합 캠페인,38391.42,462,33,3336.4
2026-04-10,Instagram,Instagram 통합 캠페인,23434.69,261,20,3152.08
2026-04-10,Meta,Meta 통합 캠페인,28979.690000000002,257,19,2605.66
2026-04-10,Naver,Naver 통합 캠페인,30736.31,359,23,2150.28
2026-04-11,Google,Google 통합 캠페인,42070.99,471,29,2776.42
2026-04-11,Instagram,Instagram 통합 캠페인,25925.260000000002,236,17,2239.71
2026-04-11,Meta,Meta 통합 캠페인,30184.28,270,12,1368.17
2026-04-11,Naver,Naver 통합 캠페인,35314.729999999996,364,41,4091.52
2026-04-12,Google,Google 통합 캠페인,36680.29,449,34,3141.26
2026-04-12,Instagram,Instagram 통합 캠페인,22108.23,193,14,1977.49
2026-04-12,Meta,Meta 통합 캠페인,26516.12,254,20,2230.44
2026-04-12,Naver,Naver 통합 캠페인,30530.78,282,24,2597.65
2026-04-13,Google,Google 통합 캠페인,27111.51,316,29,3413.17
2026-04-13,Instagram,Instagram 통합 캠페인,18340.49,206,12,1984.81
2026-04-13,Meta,Meta 통합 캠페인,22497.6,215,17,2256.1
2026-04-13,Naver,Naver 통합 캠페인,25246.71,241,21,2312.55
2026-04-14,Google,Google 통합 캠페인,28442.1,337,26,2707.17
2026-04-14,Instagram,Instagram 통합 캠페인,18609.24,173,8,1109.37
2026-04-14,Meta,Meta 통합 캠페인,21157.62,177,13,1987.72
2026-04-14,Naver,Naver 통합 캠페인,26638.43,336,33,3301.16
2026-04-15,Google,Google 통합 캠페인,28977.159999999996,325,23,2421.61
2026-04-15,Instagram,Instagram 통합 캠페인,17761.03,138,11,1818.03
2026-04-15,Meta,Meta 통합 캠페인,23659.5,193,14,1660.14
2026-04-15,Naver,Naver 통합 캠페인,26874.81,311,17,1973.01
2026-04-16,Google,Google 통합 캠페인,28806.65,327,22,2460.73
2026-04-16,Instagram,Instagram 통합 캠페인,19921.58,181,11,1848.17
2026-04-16,Meta,Meta 통합 캠페인,23317.489999999998,211,16,2250.41
2026-04-16,Naver,Naver 통합 캠페인,28122.09,303,21,2223.14
2026-04-17,Google,Google 통합 캠페인,41081.9,496,39,3683.37
2026-04-17,Instagram,Instagram 통합 캠페인,25320.629999999997,199,11,1392.81
2026-04-17,Meta,Meta 통합 캠페인,31251.46,288,21,2391.43
2026-04-17,Naver,Naver 통합 캠페인,35858.34,336,23,2462.51
2026-04-18,Google,Google 통합 캠페인,48134.07,584,36,3127.27
2026-04-18,Instagram,Instagram 통합 캠페인,28425.99,230,19,2317.63
2026-04-18,Meta,Meta 통합 캠페인,35378.92,301,21,2000.14
2026-04-18,Naver,Naver 통합 캠페인,37448.94,402,29,3054.73
2026-04-19,Google,Google 통합 캠페인,37577.99,403,25,3306.34
2026-04-19,Instagram,Instagram 통합 캠페인,22036.47,225,21,3689.09
2026-04-19,Meta,Meta 통합 캠페인,27502.33,249,16,2858.25
2026-04-19,Naver,Naver 통합 캠페인,29365.3,292,17,2608.45
2026-04-20,Google,Google 통합 캠페인,24572.52,274,21,2679.68
2026-04-20,Instagram,Instagram 통합 캠페인,16204.52,124,8,1596.46
2026-04-20,Meta,Meta 통합 캠페인,19143.15,188,15,2477.86
2026-04-20,Naver,Naver 통합 캠페인,22029.809999999998,244,16,2605.32
2026-04-21,Google,Google 통합 캠페인,34216.11,424,34,4014.16
2026-04-21,Instagram,Instagram 통합 캠페인,20863.38,208,14,2193.0
2026-04-21,Meta,Meta 통합 캠페인,25059.56,223,17,2544.5
2026-04-21,Naver,Naver 통합 캠페인,28615.95,283,13,1694.27
2026-04-22,Google,Google 통합 캠페인,36141.9,463,31,3370.5
2026-04-22,Instagram,Instagram 통합 캠페인,21696.14,235,19,2876.18
2026-04-22,Meta,Meta 통합 캠페인,27135.11,240,16,2742.43
2026-04-22,Naver,Naver 통합 캠페인,29434.83,332,19,1743.4
2026-04-23,Google,Google 통합 캠페인,34191.18,413,25,2826.29
2026-04-23,Instagram,Instagram 통합 캠페인,20614.35,193,15,2630.36
2026-04-23,Meta,Meta 통합 캠페인,25347.14,238,19,2845.63
2026-04-23,Naver,Naver 통합 캠페인,28969.07,287,23,2745.81
2026-04-24,Google,Google 통합 캠페인,39554.65,487,25,2643.96
2026-04-24,Instagram,Instagram 통합 캠페인,24748.489999999998,216,17,2516.4
2026-04-24,Meta,Meta 통합 캠페인,29342.690000000002,239,12,1490.62
2026-04-24,Naver,Naver 통합 캠페인,33110.01,354,31,3478.54
2026-04-25,Google,Google 통합 캠페인,47520.28999999999,557,45,3963.41
2026-04-25,Instagram,Instagram 통합 캠페인,28374.65,258,25,2789.38
2026-04-25,Meta,Meta 통합 캠페인,35230.18,279,16,1637.31
2026-04-25,Naver,Naver 통합 캠페인,38261.59,374,38,3756.25
2026-04-26,Google,Google 통합 캠페인,47835.92,557,23,1601.8
2026-04-26,Instagram,Instagram 통합 캠페인,29340.92,248,16,1709.37
2026-04-26,Meta,Meta 통합 캠페인,37167.34,334,17,1482.2
2026-04-26,Naver,Naver 통합 캠페인,40387.7,484,26,2004.39
2026-04-27,Google,Google 통합 캠페인,26391.93,300,27,3197.99
2026-04-27,Instagram,Instagram 통합 캠페인,18485.53,167,14,2315.12
2026-04-27,Meta,Meta 통합 캠페인,21781.13,179,10,1433.07
2026-04-27,Naver,Naver 통합 캠페인,25845.620000000003,290,19,2051.84
2026-04-28,Google,Google 통합 캠페인,29388.92,375,28,2675.29
2026-04-28,Instagram,Instagram 통합 캠페인,21457.06,190,14,2111.9
2026-04-28,Meta,Meta 통합 캠페인,23807.06,247,21,2369.9
2026-04-28,Naver,Naver 통합 캠페인,29354.73,314,15,1324.14
2026-04-29,Google,Google 통합 캠페인,28896.73,327,28,3153.75
2026-04-29,Instagram,Instagram 통합 캠페인,20709.86,212,12,1827.18
2026-04-29,Meta,Meta 통합 캠페인,23375.0,217,7,1058.22
2026-04-29,Naver,Naver 통합 캠페인,27743.27,334,26,3138.55
2026-04-30,Google,Google 통합 캠페인,41380.38,493,36,3453.69
2026-04-30,Instagram,Instagram 통합 캠페인,25524.16,196,10,1205.39
2026-04-30,Meta,Meta 통합 캠페인,30362.56,301,20,2151.17
2026-04-30,Naver,Naver 통합 캠페인,34978.45,382,25,2291.99
2026-05-01,Google,Google 통합 캠페인,43924.81,459,43,3552.05
2026-05-01,Instagram,Instagram 통합 캠페인,27212.89,225,17,2747.31
2026-05-01,Meta,Meta 통합 캠페인,33928.17,281,22,2205.06
2026-05-01,Naver,Naver 통합 캠페인,38663.020000000004,423,29,2406.68
2026-05-02,Google,Google 통합 캠페인,49501.3,570,45,3721.69
2026-05-02,Instagram,Instagram 통합 캠페인,33567.1,350,30,3488.91
2026-05-02,Meta,Meta 통합 캠페인,38767.93,329,26,2588.32
2026-05-02,Naver,Naver 통합 캠페인,43222.67,468,34,2796.89
2026-05-03,Google,Google 통합 캠페인,40459.89,465,43,3688.84
2026-05-03,Instagram,Instagram 통합 캠페인,23018.63,233,16,2781.18
2026-05-03,Meta,Meta 통합 캠페인,29857.91,245,15,1818.9
2026-05-03,Naver,Naver 통합 캠페인,32378.07,335,21,2632.76
2026-05-04,Google,Google 통합 캠페인,34468.32,428,35,3528.06
2026-05-04,Instagram,Instagram 통합 캠페인,21261.48,182,15,2115.52
2026-05-04,Meta,Meta 통합 캠페인,24994.92,236,20,2589.72
2026-05-04,Naver,Naver 통합 캠페인,30246.260000000002,333,22,2647.52
2026-05-05,Google,Google 통합 캠페인,32155.9,378,34,3457.17
2026-05-05,Instagram,Instagram 통합 캠페인,20851.08,197,11,2146.96
2026-05-05,Meta,Meta 통합 캠페인,24609.78,235,19,2211.23
2026-05-05,Naver,Naver 통합 캠페인,29650.65,294,20,1802.64
2026-05-06,Google,Google 통합 캠페인,32449.45,433,28,3825.65
2026-05-06,Instagram,Instagram 통합 캠페인,20499.98,180,19,3426.69
2026-05-06,Meta,Meta 통합 캠페인,24795.39,206,16,2659.07
2026-05-06,Naver,Naver 통합 캠페인,26397.5,275,13,1467.17
2026-05-07,Google,Google 통합 캠페인,27331.9,296,7,978.9
2026-05-07,Instagram,Instagram 통합 캠페인,17789.43,164,8,1639.83
2026-05-07,Meta,Meta 통합 캠페인,21089.49,186,9,714.96
2026-05-07,Naver,Naver 통합 캠페인,23357.16,253,22,2837.25
2026-05-08,Google,Google 통합 캠페인,29392.62,377,27,3978.3
2026-05-08,Instagram,Instagram 통합 캠페인,18886.23,183,16,3095.91
2026-05-08,Meta,Meta 통합 캠페인,23234.059999999998,222,16,2368.19
2026-05-08,Naver,Naver 통합 캠페인,23012.870000000003,217,9,1092.49
2026-05-09,Google,Google 통합 캠페인,45373.42,548,39,2938.62
2026-05-09,Instagram,Instagram 통합 캠페인,28453.37,219,19,1908.83
2026-05-09,Meta,Meta 통합 캠페인,33482.65,281,19,1692.56
2026-05-09,Naver,Naver 통합 캠페인,37967.229999999996,445,41,3171.43
2026-05-10,Google,Google 통합 캠페인,35869.12,441,27,2800.57
2026-05-10,Instagram,Instagram 통합 캠페인,24493.32,218,15,1871.66
2026-05-10,Meta,Meta 통합 캠페인,28724.69,226,20,2483.63
2026-05-10,Naver,Naver 통합 캠페인,34299.44,334,21,1878.65
2026-05-11,Google,Google 통합 캠페인,27264.8,301,22,2642.68
2026-05-11,Instagram,Instagram 통합 캠페인,18631.2,179,10,1781.51
2026-05-11,Meta,Meta 통합 캠페인,22689.14,203,12,1685.04
2026-05-11,Naver,Naver 통합 캠페인,26257.98,252,18,1884.54
2026-05-12,Google,Google 통합 캠페인,27116.31,308,15,1999.13
2026-05-12,Instagram,Instagram 통합 캠페인,18306.32,159,9,1699.85
2026-05-12,Meta,Meta 통합 캠페인,21146.34,199,11,1867.61
2026-05-12,Naver,Naver 통합 캠페인,25545.48,287,24,2838.37
2026-05-13,Google,Google 통합 캠페인,33768.73,407,28,3556.94
2026-05-13,Instagram,Instagram 통합 캠페인,19815.36,169,12,1729.41
2026-05-13,Meta,Meta 통합 캠페인,25041.45,231,18,1969.54
2026-05-13,Naver,Naver 통합 캠페인,28512.86,279,20,2559.85
2026-05-14,Google,Google 통합 캠페인,37673.520000000004,433,23,2644.88
2026-05-14,Instagram,Instagram 통합 캠페인,23627.72,223,19,2602.8
2026-05-14,Meta,Meta 통합 캠페인,28561.59,264,15,2011.34
2026-05-14,Naver,Naver 통합 캠페인,31701.100000000002,375,28,3298.44
2026-05-15,Google,Google 통합 캠페인,45236.04,508,31,2642.24
2026-05-15,Instagram,Instagram 통합 캠페인,29106.8,282,28,3741.83
2026-05-15,Meta,Meta 통합 캠페인,34334.67,301,29,3020.39
2026-05-15,Naver,Naver 통합 캠페인,38005.21,387,25,2259.38
2026-05-16,Google,Google 통합 캠페인,47111.94,545,39,3099.57
2026-05-16,Instagram,Instagram 통합 캠페인,27994.11,259,21,2847.63
2026-05-16,Meta,Meta 통합 캠페인,35667.49,332,33,3008.58
2026-05-16,Naver,Naver 통합 캠페인,38033.88,405,24,2445.17
2026-05-17,Google,Google 통합 캠페인,42455.15,490,36,3189.7
2026-05-17,Instagram,Instagram 통합 캠페인,26267.3,231,17,2354.6
2026-05-17,Meta,Meta 통합 캠페인,31481.35,261,18,1979.56
2026-05-17,Naver,Naver 통합 캠페인,36163.2,369,28,2496.24
2026-05-18,Google,Google 통합 캠페인,30378.23,355,28,3083.92
2026-05-18,Instagram,Instagram 통합 캠페인,19129.43,168,11,1918.2
2026-05-18,Meta,Meta 통합 캠페인,22816.64,199,8,1184.74
2026-05-18,Naver,Naver 통합 캠페인,27074.86,258,19,2070.51
2026-05-19,Google,Google 통합 캠페인,26254.71,287,16,2191.74
2026-05-19,Instagram,Instagram 통합 캠페인,18059.1,159,11,1910.13
2026-05-19,Meta,Meta 통합 캠페인,19849.04,196,11,2146.15
2026-05-19,Naver,Naver 통합 캠페인,25783.56,252,21,2319.86
2026-05-20,Google,Google 통합 캠페인,46236.380000000005,563,41,3148.4
2026-05-20,Instagram,Instagram 통합 캠페인,28029.87,280,13,1648.61
2026-05-20,Meta,Meta 통합 캠페인,33713.5,275,19,1876.84
2026-05-20,Naver,Naver 통합 캠페인,38780.28,485,29,3251.44
2026-05-21,Google,Google 통합 캠페인,42509.32,484,40,3507.1
2026-05-21,Instagram,Instagram 통합 캠페인,27365.95,287,15,1786.29
2026-05-21,Meta,Meta 통합 캠페인,32054.11,292,16,1675.61
2026-05-21,Naver,Naver 통합 캠페인,33605.17,402,38,4085.88
2026-05-22,Google,Google 통합 캠페인,56645.08,657,54,3765.97
2026-05-22,Instagram,Instagram 통합 캠페인,33488.14,286,22,2902.9
2026-05-22,Meta,Meta 통합 캠페인,40048.41,380,27,2726.18
2026-05-22,Naver,Naver 통합 캠페인,47324.67,521,39,3297.08
2026-05-23,Google,Google 통합 캠페인,66284.9,704,50,3367.41
2026-05-23,Instagram,Instagram 통합 캠페인,40774.0,360,20,2077.84
2026-05-23,Meta,Meta 통합 캠페인,47358.369999999995,435,30,2399.7
2026-05-23,Naver,Naver 통합 캠페인,51330.229999999996,499,45,3469.17
2026-05-24,Google,Google 통합 캠페인,48903.97,568,34,2339.14
2026-05-24,Instagram,Instagram 통합 캠페인,32418.94,317,16,1889.85
2026-05-24,Meta,Meta 통합 캠페인,37041.81,339,33,2914.71
2026-05-24,Naver,Naver 통합 캠페인,41909.99,477,36,3019.13
2026-05-25,Google,Google 통합 캠페인,40564.81,439,41,3499.82
2026-05-25,Instagram,Instagram 통합 캠페인,28639.95,288,24,2737.34
2026-05-25,Meta,Meta 통합 캠페인,32682.15,299,18,1644.32
2026-05-25,Naver,Naver 통합 캠페인,38361.47,358,19,1627.92
2026-05-26,Google,Google 통합 캠페인,43961.87,475,24,1594.78
2026-05-26,Instagram,Instagram 통합 캠페인,28994.52,283,24,2990.72
2026-05-26,Meta,Meta 통합 캠페인,33590.38,290,30,3129.82
2026-05-26,Naver,Naver 통합 캠페인,37723.630000000005,427,25,2462.21
2026-05-27,Google,Google 통합 캠페인,51118.14,570,47,4058.21
2026-05-27,Instagram,Instagram 통합 캠페인,30345.29,301,32,3910.16
2026-05-27,Meta,Meta 통합 캠페인,36706.1,349,29,2505.54
2026-05-27,Naver,Naver 통합 캠페인,44009.78,488,34,2786.82
2026-05-28,Google,Google 통합 캠페인,44813.34,556,36,3283.51
2026-05-28,Instagram,Instagram 통합 캠페인,28576.84,269,16,2315.24
2026-05-28,Meta,Meta 통합 캠페인,34245.17,329,23,2388.82
2026-05-28,Naver,Naver 통합 캠페인,38632.7,417,34,2949.34
2026-05-29,Google,Google 통합 캠페인,60930.83,678,68,4389.46
2026-05-29,Instagram,Instagram 통합 캠페인,35656.880000000005,331,24,3043.35
2026-05-29,Meta,Meta 통합 캠페인,45023.41,426,34,2903.63
2026-05-29,Naver,Naver 통합 캠페인,47165.96,556,53,3969.36
2026-05-30,Google,Google 통합 캠페인,52547.77,597,52,3736.93
2026-05-30,Instagram,Instagram 통합 캠페인,31628.04,276,15,1543.04
2026-05-30,Meta,Meta 통합 캠페인,41629.12,400,27,2659.16
2026-05-30,Naver,Naver 통합 캠페인,42874.8,426,21,1855.27
2026-05-31,Google,Google 통합 캠페인,51156.67,554,41,3410.8
2026-05-31,Instagram,Instagram 통합 캠페인,31774.21,289,26,3081.74
2026-05-31,Meta,Meta 통합 캠페인,41739.57,406,32,3437.84
2026-05-31,Naver,Naver 통합 캠페인,39372.41,411,25,2314.06
2026-06-01,Google,Google 통합 캠페인,26461.75,332,23,2853.8
2026-06-01,Instagram,Instagram 통합 캠페인,18870.53,150,14,2307.08
2026-06-01,Meta,Meta 통합 캠페인,21842.78,213,12,1868.16
2026-06-01,Naver,Naver 통합 캠페인,22852.43,242,23,3128.35
2026-06-02,Google,Google 통합 캠페인,31982.8,378,29,3113.73
2026-06-02,Instagram,Instagram 통합 캠페인,21595.07,169,8,1238.13
2026-06-02,Meta,Meta 통합 캠페인,25559.48,233,14,2072.8
2026-06-02,Naver,Naver 통합 캠페인,26259.550000000003,269,18,2327.01
2026-06-03,Google,Google 통합 캠페인,31568.77,359,34,3678.54
2026-06-03,Instagram,Instagram 통합 캠페인,21129.64,214,20,3518.28
2026-06-03,Meta,Meta 통합 캠페인,25271.08,240,16,2393.64
2026-06-03,Naver,Naver 통합 캠페인,26481.71,290,23,2463.7
2026-06-04,Google,Google 통합 캠페인,27259.010000000002,300,32,3247.7
2026-06-04,Instagram,Instagram 통합 캠페인,17745.5,184,9,1421.44
2026-06-04,Meta,Meta 통합 캠페인,21591.4,176,13,1411.88
2026-06-04,Naver,Naver 통합 캠페인,25099.899999999998,285,20,1880.03
2026-06-05,Google,Google 통합 캠페인,71216.15,792,50,2579.69
2026-06-05,Instagram,Instagram 통합 캠페인,45727.81,355,32,2616.63
2026-06-05,Meta,Meta 통합 캠페인,47592.08,456,41,2953.05
2026-06-05,Naver,Naver 통합 캠페인,61175.35,583,46,2720.89
2026-06-06,Google,Google 통합 캠페인,52321.92,644,27,1372.01
2026-06-06,Instagram,Instagram 통합 캠페인,35334.39,377,21,1447.4
2026-06-06,Meta,Meta 통합 캠페인,37323.2,354,22,1683.33
2026-06-06,Naver,Naver 통합 캠페인,48256.03,464,29,1582.83
2026-06-07,Google,Google 통합 캠페인,27895.69,296,21,2198.51
2026-06-07,Instagram,Instagram 통합 캠페인,21186.93,197,17,2815.41
2026-06-07,Meta,Meta 통합 캠페인,26641.98,204,11,1480.48
2026-06-07,Naver,Naver 통합 캠페인,26894.21,276,22,2153.47
2026-06-08,Google,Google 통합 캠페인,32891.6,400,36,4067.04
2026-06-08,Instagram,Instagram 통합 캠페인,25500.190000000002,243,7,1288.17
2026-06-08,Meta,Meta 통합 캠페인,24853.22,231,19,2258.78
2026-06-08,Naver,Naver 통합 캠페인,27245.61,292,18,1937.9
2026-06-09,Google,Google 통합 캠페인,29967.32,348,33,4340.98
2026-06-09,Instagram,Instagram 통합 캠페인,23615.14,210,8,955.6
2026-06-09,Meta,Meta 통합 캠페인,22666.86,185,11,2065.99
2026-06-09,Naver,Naver 통합 캠페인,23353.2,223,19,2168.25
2026-06-10,Google,Google 통합 캠페인,33622.71,427,26,3168.36
2026-06-10,Instagram,Instagram 통합 캠페인,24790.3,237,14,1321.29
2026-06-10,Meta,Meta 통합 캠페인,24227.45,217,15,2718.17
2026-06-10,Naver,Naver 통합 캠페인,27516.11,247,14,1971.9
2026-06-11,Google,Google 통합 캠페인,37224.09,454,37,4086.73
2026-06-11,Instagram,Instagram 통합 캠페인,25967.41,235,9,1348.7
2026-06-11,Meta,Meta 통합 캠페인,27044.38,207,15,2090.78
2026-06-11,Naver,Naver 통합 캠페인,30060.77,328,27,2863.66
2026-06-12,Google,Google 통합 캠페인,34916.49,425,33,3600.92
2026-06-12,Instagram,Instagram 통합 캠페인,24251.08,198,7,1142.44
2026-06-12,Meta,Meta 통합 캠페인,24710.12,199,10,1817.13
2026-06-12,Naver,Naver 통합 캠페인,26286.5,309,10,1557.74
2026-06-13,Google,Google 통합 캠페인,36684.28,447,30,2779.32
2026-06-13,Instagram,Instagram 통합 캠페인,27667.350000000002,270,11,1118.31
2026-06-13,Meta,Meta 통합 캠페인,26480.37,241,16,2433.92
2026-06-13,Naver,Naver 통합 캠페인,26874.75,251,25,2787.58
2026-06-14,Google,Google 통합 캠페인,51076.85,649,45,4911.32
2026-06-14,Instagram,Instagram 통합 캠페인,32425.190000000002,321,11,1226.91
2026-06-14,Meta,Meta 통합 캠페인,34265.45,299,15,1864.94
2026-06-14,Naver,Naver 통합 캠페인,33110.06,340,28,3636.34
