date,channel,campaign,ad_spend,clicks,conversions,ROAS
2026-04-10,Meta,Meta 캠페인,20589.47,5400,162,3174.94
2026-04-10,Google,Google 캠페인,19202.23,5880,248,3223.5
2026-04-10,Naver,Naver 캠페인,16548.77,4165,135,3133.34
2026-04-10,Instagram,Instagram 캠페인,13186.47,2943,84,2675.36
2026-04-11,Meta,Meta 캠페인,21492.56,5480,185,2410.04
2026-04-11,Google,Google 캠페인,22470.08,6917,277,3534.95
2026-04-11,Naver,Naver 캠페인,18349.87,4600,150,3431.87
2026-04-11,Instagram,Instagram 캠페인,20512.79,4758,136,1956.37
2026-04-12,Meta,Meta 캠페인,21516.73,5691,165,2469.18
2026-04-12,Google,Google 캠페인,21060.72,6482,245,3301.92
2026-04-12,Naver,Naver 캠페인,23971.21,6547,232,2121.94
2026-04-12,Instagram,Instagram 캠페인,12170.13,2888,74,3303.92
2026-04-13,Meta,Meta 캠페인,16078.86,4021,135,2398.7
2026-04-13,Google,Google 캠페인,20522.53,6406,276,2177.4
2026-04-13,Naver,Naver 캠페인,13553.87,3957,143,3013.22
2026-04-13,Instagram,Instagram 캠페인,16276.4,3594,84,1895.63
2026-04-14,Meta,Meta 캠페인,18173.56,4908,147,2127.65
2026-04-14,Google,Google 캠페인,16944.39,5238,209,2293.0
2026-04-14,Naver,Naver 캠페인,17301.05,4901,172,2460.04
2026-04-14,Instagram,Instagram 캠페인,13204.57,2486,59,2237.59
2026-04-15,Meta,Meta 캠페인,13619.11,3484,97,3049.53
2026-04-15,Google,Google 캠페인,21200.86,6710,265,2607.47
2026-04-15,Naver,Naver 캠페인,15987.53,4386,147,2949.91
2026-04-15,Instagram,Instagram 캠페인,7397.9,1382,39,4381.9
2026-04-16,Meta,Meta 캠페인,16726.14,4460,149,2176.67
2026-04-16,Google,Google 캠페인,21557.26,6405,269,2380.79
2026-04-16,Naver,Naver 캠페인,17540.24,4759,153,2691.97
2026-04-16,Instagram,Instagram 캠페인,13856.86,3247,96,2474.9
2026-04-17,Meta,Meta 캠페인,22332.52,5963,176,2456.97
2026-04-17,Google,Google 캠페인,22286.01,6841,274,3430.56
2026-04-17,Naver,Naver 캠페인,16554.87,4484,147,3873.87
2026-04-17,Instagram,Instagram 캠페인,17888.98,3705,104,2280.63
2026-04-18,Meta,Meta 캠페인,19707.64,5014,161,3970.83
2026-04-18,Google,Google 캠페인,18868.03,5958,237,3811.75
2026-04-18,Naver,Naver 캠페인,20115.6,5757,203,3768.8
2026-04-18,Instagram,Instagram 캠페인,15903.37,3519,93,3562.25
2026-04-19,Meta,Meta 캠페인,19263.24,4877,147,2115.52
2026-04-19,Google,Google 캠페인,24728.42,7530,308,2814.97
2026-04-19,Naver,Naver 캠페인,22569.79,6107,219,2486.6
2026-04-19,Instagram,Instagram 캠페인,15317.72,3145,93,2435.81
2026-04-20,Meta,Meta 캠페인,18769.17,4640,147,2263.16
2026-04-20,Google,Google 캠페인,18129.16,5434,225,2659.22
2026-04-20,Naver,Naver 캠페인,13282.47,3781,121,2681.39
2026-04-20,Instagram,Instagram 캠페인,16494.48,4055,111,1641.94
2026-04-21,Meta,Meta 캠페인,17861.05,4529,147,2695.08
2026-04-21,Google,Google 캠페인,26943.83,8324,347,2044.14
2026-04-21,Naver,Naver 캠페인,14300.54,3949,144,4036.06
2026-04-21,Instagram,Instagram 캠페인,10714.88,2316,59,3712.62
2026-04-22,Meta,Meta 캠페인,19082.14,5321,172,2617.14
2026-04-22,Google,Google 캠페인,22639.1,6807,280,1812.93
2026-04-22,Naver,Naver 캠페인,13018.2,3270,113,4328.95
2026-04-22,Instagram,Instagram 캠페인,8601.08,1943,53,3652.01
2026-04-23,Meta,Meta 캠페인,17882.27,4574,152,2495.72
2026-04-23,Google,Google 캠페인,18815.94,5975,253,2554.75
2026-04-23,Naver,Naver 캠페인,17189.11,4557,166,2690.71
2026-04-23,Instagram,Instagram 캠페인,20306.05,4605,136,1505.61
2026-04-24,Meta,Meta 캠페인,19961.91,4914,155,2011.08
2026-04-24,Google,Google 캠페인,27764.51,8276,336,2546.92
2026-04-24,Naver,Naver 캠페인,21076.95,5965,217,2703.9
2026-04-24,Instagram,Instagram 캠페인,14443.44,3145,76,3394.62
2026-04-25,Meta,Meta 캠페인,20777.26,5252,167,2879.86
2026-04-25,Google,Google 캠페인,25859.65,8189,326,2519.29
2026-04-25,Naver,Naver 캠페인,16859.94,4889,177,4036.35
2026-04-25,Instagram,Instagram 캠페인,14687.3,3458,88,3312.98
2026-04-26,Meta,Meta 캠페인,16124.37,4033,136,3979.42
2026-04-26,Google,Google 캠페인,23569.05,7024,275,3756.9
2026-04-26,Naver,Naver 캠페인,13751.64,3508,117,4483.21
2026-04-26,Instagram,Instagram 캠페인,15111.14,3209,93,3538.24
2026-04-27,Meta,Meta 캠페인,19103.13,5173,154,2155.8
2026-04-27,Google,Google 캠페인,21832.69,7084,299,2254.82
2026-04-27,Naver,Naver 캠페인,16464.93,4610,161,2194.81
2026-04-27,Instagram,Instagram 캠페인,17843.35,4042,112,1600.11
2026-04-28,Meta,Meta 캠페인,16261.7,3786,109,2453.75
2026-04-28,Google,Google 캠페인,19989.08,6134,244,3426.4
2026-04-28,Naver,Naver 캠페인,19264.76,5438,180,1878.98
2026-04-28,Instagram,Instagram 캠페인,13893.93,2727,73,1877.2
2026-04-29,Meta,Meta 캠페인,16786.2,3868,121,2305.3
2026-04-29,Google,Google 캠페인,23456.81,7161,288,2513.45
2026-04-29,Naver,Naver 캠페인,16235.6,4095,142,2788.88
2026-04-29,Instagram,Instagram 캠페인,13407.7,3021,78,2212.36
2026-04-30,Meta,Meta 캠페인,17058.39,3966,131,3332.27
2026-04-30,Google,Google 캠페인,15981.14,4805,188,5122.84
2026-04-30,Naver,Naver 캠페인,13489.89,4020,154,4888.72
2026-04-30,Instagram,Instagram 캠페인,11101.66,2417,93,4563.98
2026-05-01,Meta,Meta 캠페인,19259.24,5374,188,2801.97
2026-05-01,Google,Google 캠페인,22660.4,7113,288,3059.77
2026-05-01,Naver,Naver 캠페인,19308.65,5024,169,3616.11
2026-05-01,Instagram,Instagram 캠페인,18463.27,4269,120,1990.54
2026-05-02,Meta,Meta 캠페인,21041.05,5720,181,3197.12
2026-05-02,Google,Google 캠페인,21963.04,6806,273,4200.35
2026-05-02,Naver,Naver 캠페인,16958.6,4525,157,4600.05
2026-05-02,Instagram,Instagram 캠페인,16011.48,3516,108,4266.08
2026-05-03,Meta,Meta 캠페인,18745.04,4756,159,2783.42
2026-05-03,Google,Google 캠페인,21421.04,6555,259,2895.98
2026-05-03,Naver,Naver 캠페인,14497.88,3722,132,4636.99
2026-05-03,Instagram,Instagram 캠페인,17868.02,4020,94,2357.25
2026-05-04,Meta,Meta 캠페인,19238.11,4467,145,2892.29
2026-05-04,Google,Google 캠페인,27114.21,8377,339,1927.5
2026-05-04,Naver,Naver 캠페인,16217.91,4680,163,2930.71
2026-05-04,Instagram,Instagram 캠페인,15667.94,3431,114,2094.7
2026-05-05,Meta,Meta 캠페인,13420.02,3521,116,3531.5
2026-05-05,Google,Google 캠페인,22266.15,6701,276,2249.78
2026-05-05,Naver,Naver 캠페인,18562.24,4583,168,2745.55
2026-05-05,Instagram,Instagram 캠페인,11972.79,2427,67,2077.04
2026-05-06,Meta,Meta 캠페인,19218.74,4593,157,2432.7
2026-05-06,Google,Google 캠페인,22415.27,7085,296,2684.77
2026-05-06,Naver,Naver 캠페인,16922.05,4612,150,2481.98
2026-05-06,Instagram,Instagram 캠페인,12926.31,3181,97,3041.86
2026-05-07,Meta,Meta 캠페인,16303.54,3671,112,1507.22
2026-05-07,Google,Google 캠페인,19211.98,5814,230,2204.64
2026-05-07,Naver,Naver 캠페인,14038.83,4127,132,2798.23
2026-05-07,Instagram,Instagram 캠페인,13763.09,2904,88,1638.52
2026-05-08,Meta,Meta 캠페인,20305.62,5074,148,1401.47
2026-05-08,Google,Google 캠페인,25510.7,7995,309,1751.03
2026-05-08,Naver,Naver 캠페인,15147.31,4143,150,2557.93
2026-05-08,Instagram,Instagram 캠페인,20716.66,4848,134,1046.36
2026-05-09,Meta,Meta 캠페인,21288.89,5693,182,2580.71
2026-05-09,Google,Google 캠페인,23012.47,7022,280,2905.63
2026-05-09,Naver,Naver 캠페인,17770.75,4539,165,3450.16
2026-05-09,Instagram,Instagram 캠페인,15187.83,3511,88,3253.42
2026-05-10,Meta,Meta 캠페인,21662.08,5300,157,2310.23
2026-05-10,Google,Google 캠페인,24967.22,7580,322,2108.23
2026-05-10,Naver,Naver 캠페인,15719.72,4240,150,3064.49
2026-05-10,Instagram,Instagram 캠페인,14013.55,2494,82,2364.56
2026-05-11,Meta,Meta 캠페인,20009.91,4895,165,1472.1
2026-05-11,Google,Google 캠페인,21033.67,6099,242,2359.05
2026-05-11,Naver,Naver 캠페인,17248.3,4487,149,3090.13
2026-05-11,Instagram,Instagram 캠페인,13163.01,2616,75,1865.14
2026-05-12,Meta,Meta 캠페인,18355.25,4673,156,1855.92
2026-05-12,Google,Google 캠페인,24134.79,7451,311,2254.09
2026-05-12,Naver,Naver 캠페인,19259.5,5118,164,2554.06
2026-05-12,Instagram,Instagram 캠페인,16302.16,3712,116,1745.75
2026-05-13,Meta,Meta 캠페인,13776.2,3592,100,3909.59
2026-05-13,Google,Google 캠페인,19426.39,6051,249,2947.33
2026-05-13,Naver,Naver 캠페인,17174.21,4540,151,2898.51
2026-05-13,Instagram,Instagram 캠페인,9869.89,2197,64,3388.51
2026-05-14,Meta,Meta 캠페인,15768.63,3734,113,3536.23
2026-05-14,Google,Google 캠페인,19625.69,6000,236,3242.06
2026-05-14,Naver,Naver 캠페인,16623.48,4628,160,3213.86
2026-05-14,Instagram,Instagram 캠페인,15566.9,3326,104,1935.71
2026-05-15,Meta,Meta 캠페인,16698.5,4387,137,3688.21
2026-05-15,Google,Google 캠페인,26511.84,7714,306,2750.66
2026-05-15,Naver,Naver 캠페인,20147.77,5457,189,2844.34
2026-05-15,Instagram,Instagram 캠페인,17895.66,4069,111,2353.14
2026-05-16,Meta,Meta 캠페인,18031.46,4742,170,3734.46
2026-05-16,Google,Google 캠페인,26480.34,7951,326,3688.88
2026-05-16,Naver,Naver 캠페인,16553.19,4322,144,3578.19
2026-05-16,Instagram,Instagram 캠페인,12109.15,3052,86,3959.54
2026-05-17,Meta,Meta 캠페인,17746.09,4962,149,3565.46
2026-05-17,Google,Google 캠페인,21721.46,6154,266,3096.65
2026-05-17,Naver,Naver 캠페인,20232.2,5298,179,2995.33
2026-05-17,Instagram,Instagram 캠페인,16929.84,3449,107,2465.39
2026-05-18,Meta,Meta 캠페인,16617.11,4157,130,2579.75
2026-05-18,Google,Google 캠페인,18740.26,5815,236,2999.8
2026-05-18,Naver,Naver 캠페인,14869.29,3976,142,2480.68
2026-05-18,Instagram,Instagram 캠페인,11581.09,2616,78,2779.21
2026-05-19,Meta,Meta 캠페인,19696.32,4822,160,1841.82
2026-05-19,Google,Google 캠페인,21612.76,6663,267,2401.52
2026-05-19,Naver,Naver 캠페인,18678.37,5019,164,2087.44
2026-05-19,Instagram,Instagram 캠페인,19915.94,4137,122,1488.44
2026-05-20,Meta,Meta 캠페인,25610.94,6549,199,2677.03
2026-05-20,Google,Google 캠페인,26724.71,8428,348,2861.86
2026-05-20,Naver,Naver 캠페인,19338.23,5180,177,3109.77
2026-05-20,Instagram,Instagram 캠페인,15197.89,3176,78,2991.96
2026-05-21,Meta,Meta 캠페인,22295.56,5942,202,2701.64
2026-05-21,Google,Google 캠페인,23243.63,7375,298,2364.03
2026-05-21,Naver,Naver 캠페인,21180.66,5473,181,2149.42
2026-05-21,Instagram,Instagram 캠페인,16913.62,3720,96,2898.59
2026-05-22,Meta,Meta 캠페인,26341.62,6742,218,2337.82
2026-05-22,Google,Google 캠페인,28724.01,8471,347,2915.02
2026-05-22,Naver,Naver 캠페인,26434.75,7260,245,3250.96
2026-05-22,Instagram,Instagram 캠페인,23735.01,5409,158,2156.74
2026-05-23,Meta,Meta 캠페인,23911.52,6583,217,4578.53
2026-05-23,Google,Google 캠페인,30639.98,9467,382,3719.41
2026-05-23,Naver,Naver 캠페인,24112.51,6602,225,4290.46
2026-05-23,Instagram,Instagram 캠페인,16896.42,3817,104,3814.75
2026-05-24,Meta,Meta 캠페인,27422.93,6866,222,2369.42
2026-05-24,Google,Google 캠페인,32199.11,9580,401,2743.99
2026-05-24,Naver,Naver 캠페인,17882.06,4786,169,2923.65
2026-05-24,Instagram,Instagram 캠페인,21360.02,4743,128,2330.5
2026-05-25,Meta,Meta 캠페인,22493.12,5980,196,2101.31
2026-05-25,Google,Google 캠페인,27483.79,8161,343,2208.02
2026-05-25,Naver,Naver 캠페인,23658.49,6452,214,2570.11
2026-05-25,Instagram,Instagram 캠페인,20286.19,4665,127,2458.02
2026-05-26,Meta,Meta 캠페인,20411.39,5260,158,3296.77
2026-05-26,Google,Google 캠페인,28777.32,8841,361,2454.56
2026-05-26,Naver,Naver 캠페인,21175.01,5595,194,2990.25
2026-05-26,Instagram,Instagram 캠페인,23084.87,5049,145,1857.31
2026-05-27,Meta,Meta 캠페인,23768.12,6242,207,2648.05
2026-05-27,Google,Google 캠페인,25359.91,7707,326,3122.64
2026-05-27,Naver,Naver 캠페인,22447.13,5542,190,3041.39
2026-05-27,Instagram,Instagram 캠페인,17759.89,4301,104,2693.62
2026-05-28,Meta,Meta 캠페인,27922.51,7321,240,1817.13
2026-05-28,Google,Google 캠페인,27171.52,8104,326,2253.52
2026-05-28,Naver,Naver 캠페인,24965.71,6719,246,2259.26
2026-05-28,Instagram,Instagram 캠페인,20687.99,4964,131,2327.09
2026-05-29,Meta,Meta 캠페인,25767.57,6618,216,2348.82
2026-05-29,Google,Google 캠페인,34234.67,10280,430,2394.23
2026-05-29,Naver,Naver 캠페인,22487.72,6483,229,2808.27
2026-05-29,Instagram,Instagram 캠페인,21900.09,5075,132,2489.45
2026-05-30,Meta,Meta 캠페인,22723.54,6105,198,2852.61
2026-05-30,Google,Google 캠페인,26529.0,8028,318,3019.27
2026-05-30,Naver,Naver 캠페인,23811.41,6748,241,2204.91
2026-05-30,Instagram,Instagram 캠페인,16297.94,3614,100,3048.52
2026-05-31,Meta,Meta 캠페인,22977.84,6083,198,2474.38
2026-05-31,Google,Google 캠페인,28905.74,8882,370,2570.29
2026-05-31,Naver,Naver 캠페인,24362.21,6422,232,2154.37
2026-05-31,Instagram,Instagram 캠페인,23048.71,5030,134,1918.29
2026-06-01,Meta,Meta 캠페인,22491.93,5851,190,1128.1
2026-06-01,Google,Google 캠페인,25412.46,7842,316,1286.6
2026-06-01,Naver,Naver 캠페인,20430.5,5309,188,1581.1
2026-06-01,Instagram,Instagram 캠페인,25220.96,3725,112,865.11
2026-06-02,Meta,Meta 캠페인,23319.04,5626,170,1439.71
2026-06-02,Google,Google 캠페인,25469.32,7615,310,1998.3
2026-06-02,Naver,Naver 캠페인,25797.97,7091,260,1586.71
2026-06-02,Instagram,Instagram 캠페인,16659.67,2512,58,1319.33
2026-06-03,Meta,Meta 캠페인,22532.28,5838,192,1860.24
2026-06-03,Google,Google 캠페인,25283.95,7523,297,1994.1
2026-06-03,Naver,Naver 캠페인,23945.55,6435,218,1380.23
2026-06-03,Instagram,Instagram 캠페인,20227.24,3148,80,1285.81
2026-06-04,Meta,Meta 캠페인,24806.11,6375,204,1091.12
2026-06-04,Google,Google 캠페인,28898.49,8793,344,1537.93
2026-06-04,Naver,Naver 캠페인,18941.51,4769,147,2235.69
2026-06-04,Instagram,Instagram 캠페인,28240.23,4052,101,1077.82
2026-06-05,Meta,Meta 캠페인,23772.12,5840,191,3372.62
2026-06-05,Google,Google 캠페인,30492.03,9484,405,3180.62
2026-06-05,Naver,Naver 캠페인,24535.2,6435,227,3312.64
2026-06-05,Instagram,Instagram 캠페인,24672.14,3864,104,2579.88
2026-06-06,Meta,Meta 캠페인,25116.29,6171,200,3136.49
2026-06-06,Google,Google 캠페인,29066.91,9235,387,2841.65
2026-06-06,Naver,Naver 캠페인,24583.41,6689,236,2664.72
2026-06-06,Instagram,Instagram 캠페인,24085.63,3510,98,2033.34
2026-06-07,Meta,Meta 캠페인,20204.06,5083,164,1880.34
2026-06-07,Google,Google 캠페인,31313.43,9710,390,1363.14
2026-06-07,Naver,Naver 캠페인,21779.59,5860,193,2132.95
2026-06-07,Instagram,Instagram 캠페인,23351.9,3615,101,1108.58
2026-06-08,Meta,Meta 캠페인,27419.32,6814,219,1408.95
2026-06-08,Google,Google 캠페인,23085.06,7054,297,2457.37
2026-06-08,Naver,Naver 캠페인,19935.18,5175,174,2246.43
2026-06-08,Instagram,Instagram 캠페인,15610.56,2589,72,2039.84
2026-06-09,Meta,Meta 캠페인,12428.94,2990,103,3317.96
2026-06-09,Google,Google 캠페인,22677.86,7009,293,2024.16
2026-06-09,Naver,Naver 캠페인,13168.53,3935,138,3306.84
2026-06-09,Instagram,Instagram 캠페인,22499.6,3243,85,1412.44
2026-06-10,Meta,Meta 캠페인,13269.15,3446,104,3491.8
2026-06-10,Google,Google 캠페인,18514.27,5414,215,3208.08
2026-06-10,Naver,Naver 캠페인,16859.15,4782,182,2913.39
2026-06-10,Instagram,Instagram 캠페인,13695.05,2072,46,2427.45
2026-06-11,Meta,Meta 캠페인,15913.4,4499,139,2293.85
2026-06-11,Google,Google 캠페인,18645.51,5999,246,3301.1
2026-06-11,Naver,Naver 캠페인,15137.26,4010,149,2998.5
2026-06-11,Instagram,Instagram 캠페인,21082.15,3211,89,1643.25
2026-06-12,Meta,Meta 캠페인,20839.87,5587,177,2242.7
2026-06-12,Google,Google 캠페인,21394.52,6413,260,2527.48
2026-06-12,Naver,Naver 캠페인,15943.68,4562,158,3484.99
2026-06-12,Instagram,Instagram 캠페인,21248.89,3379,95,1604.65
2026-06-13,Meta,Meta 캠페인,23658.02,6398,186,1542.37
2026-06-13,Google,Google 캠페인,27960.65,9038,371,2059.88
2026-06-13,Naver,Naver 캠페인,19050.36,5402,206,1830.69
2026-06-13,Instagram,Instagram 캠페인,16944.59,2261,62,2148.39
2026-06-14,Meta,Meta 캠페인,18486.52,4800,162,2971.64
2026-06-14,Google,Google 캠페인,26658.23,8233,325,2100.52
2026-06-14,Naver,Naver 캠페인,18565.62,5189,183,3201.29
2026-06-14,Instagram,Instagram 캠페인,16214.8,2153,61,2552.96
