date,customer_segment,acquisition_channel,new_customers,signups,returning_customers,repeat_purchase_rate,cart_abandon_rate,coupon_redemption_count,clicks,attributed_revenue
2026-02-25,VIP,Google,3,3,2,0.5238,0.1646,0,0,0
2026-02-25,VIP,Naver,0,0,1,0.5245,0.1239,0,10,21398
2026-02-25,VIP,Instagram,2,2,0,0.508,0.1835,0,0,0
2026-02-25,휴면 복귀,Meta,2,2,1,0.2626,0.3204,0,0,0
2026-02-25,휴면 복귀,Google,3,3,0,0.2606,0.3487,0,6,7281
2026-02-25,휴면 복귀,Naver,0,0,0,0.2071,0.3244,0,12,15027
2026-02-25,휴면 복귀,Instagram,1,1,0,0.253,0.3388,0,9,5721
2026-02-26,신규 탐색,Meta,2,2,0,0.0862,0.3583,1,16,11308
2026-02-26,신규 탐색,Google,1,1,1,0.131,0.2823,0,39,34545
2026-02-26,신규 탐색,Naver,0,0,1,0.0605,0.2957,0,35,34226
2026-02-26,신규 탐색,Instagram,0,0,0,0.1368,0.3105,0,10,5482
2026-02-26,가격 민감,Meta,0,0,0,0.1971,0.3893,0,25,19993
2026-02-26,가격 민감,Google,1,1,0,0.185,0.3635,0,11,8279
2026-02-26,가격 민감,Naver,2,2,0,0.1612,0.3761,0,11,7687
2026-02-26,가격 민감,Instagram,0,0,1,0.1788,0.328,0,0,0
2026-02-26,재구매 후보,Meta,0,0,2,0.3357,0.2584,0,8,6599
2026-02-26,재구매 후보,Google,2,2,0,0.3462,0.2437,0,36,41814
2026-02-26,재구매 후보,Naver,0,0,1,0.3535,0.2305,0,16,24464
2026-02-26,재구매 후보,Instagram,1,1,0,0.3848,0.2279,0,10,12056
2026-02-26,VIP,Meta,2,2,1,0.5216,0.1916,1,12,24442
2026-02-26,VIP,Google,0,0,0,0.5415,0.1384,0,11,25635
2026-02-26,VIP,Naver,0,0,2,0.4997,0.1633,0,0,0
2026-02-26,VIP,Instagram,0,0,0,0.5549,0.1808,0,20,38342
2026-02-26,휴면 복귀,Meta,0,0,0,0.259,0.2799,0,7,8387
2026-02-26,휴면 복귀,Google,3,3,2,0.2393,0.3359,0,30,33323
2026-02-26,휴면 복귀,Naver,0,0,1,0.2509,0.3906,0,22,22868
2026-02-26,휴면 복귀,Instagram,1,1,0,0.2215,0.2996,0,0,0
2026-02-27,신규 탐색,Meta,2,2,0,0.1345,0.3211,1,26,16951
2026-02-27,신규 탐색,Google,0,0,0,0.1789,0.2821,0,31,30318
2026-02-27,신규 탐색,Naver,1,1,0,0.1221,0.3313,0,5,4252
2026-02-27,신규 탐색,Instagram,0,0,2,0.1329,0.2785,0,12,6354
2026-02-27,가격 민감,Meta,3,4,0,0.1852,0.3665,0,4,2981
2026-02-27,가격 민감,Google,6,6,0,0.1859,0.4117,0,8,6914
2026-02-27,가격 민감,Naver,0,0,0,0.182,0.333,0,35,30445
2026-02-27,가격 민감,Instagram,0,0,1,0.1682,0.3891,0,0,0
2026-02-27,재구매 후보,Meta,4,5,0,0.3031,0.2684,0,5,7613
2026-02-27,재구매 후보,Google,0,0,1,0.3531,0.2211,0,30,49668
2026-02-27,재구매 후보,Naver,0,0,2,0.3541,0.2895,0,24,32963
2026-02-27,재구매 후보,Instagram,0,0,0,0.3297,0.2586,0,25,35627
2026-02-27,VIP,Meta,2,2,1,0.5121,0.1365,0,18,34080
2026-02-27,VIP,Google,0,0,0,0.5362,0.1427,0,20,36611
2026-02-27,VIP,Naver,4,5,4,0.463,0.1539,1,1,1728
2026-02-27,VIP,Instagram,5,6,6,0.4952,0.1428,0,0,0
2026-02-27,휴면 복귀,Meta,2,2,0,0.2315,0.3369,0,2,1945
2026-02-27,휴면 복귀,Google,0,0,0,0.2718,0.2985,0,4,3475
2026-02-27,휴면 복귀,Naver,0,0,2,0.2101,0.2735,0,11,8419
2026-02-27,휴면 복귀,Instagram,0,0,0,0.2411,0.3351,0,4,3613
2026-02-28,신규 탐색,Meta,0,0,1,0.0887,0.3246,0,14,14924
2026-02-28,신규 탐색,Google,4,4,1,0.1604,0.3132,0,41,34834
2026-02-28,신규 탐색,Naver,5,5,2,0.0982,0.2913,2,32,28041
2026-02-28,신규 탐색,Instagram,0,0,0,0.1225,0.3626,0,25,17271
2026-02-28,가격 민감,Meta,0,0,1,0.148,0.4242,0,22,15463
2026-02-28,가격 민감,Google,0,0,2,0.1669,0.3738,0,14,10994
2026-02-28,가격 민감,Naver,0,0,0,0.1788,0.3804,0,16,9365
2026-02-28,가격 민감,Instagram,0,0,0,0.1957,0.413,0,21,14558
2026-02-28,재구매 후보,Meta,0,0,0,0.2971,0.192,0,12,18739
2026-02-28,재구매 후보,Google,5,6,3,0.3029,0.2694,1,18,19869
2026-02-28,재구매 후보,Naver,0,0,0,0.367,0.2143,0,19,30493
2026-02-28,재구매 후보,Instagram,0,0,0,0.3673,0.2207,0,2,1745
2026-02-28,VIP,Meta,0,0,0,0.5341,0.176,0,3,3560
2026-02-28,VIP,Google,1,1,1,0.5208,0.1687,0,6,8918
2026-02-28,VIP,Naver,0,0,0,0.5621,0.1948,0,0,0
2026-02-28,VIP,Instagram,2,2,0,0.489,0.1614,1,6,14695
2026-02-28,휴면 복귀,Meta,0,0,0,0.2694,0.3525,0,21,23486
2026-02-28,휴면 복귀,Google,0,0,0,0.2491,0.2973,0,23,25087
2026-02-28,휴면 복귀,Naver,3,3,2,0.2832,0.3677,0,2,1602
2026-02-28,휴면 복귀,Instagram,0,0,0,0.2552,0.2951,0,8,6989
2026-03-01,신규 탐색,Meta,0,0,0,0.1284,0.2941,0,23,22645
2026-03-01,신규 탐색,Google,4,5,0,0.1499,0.3202,0,27,25045
2026-03-01,신규 탐색,Naver,3,3,0,0.1473,0.3391,0,13,8636
2026-03-01,신규 탐색,Instagram,0,0,0,0.0962,0.3669,0,21,23177
2026-03-01,가격 민감,Meta,3,3,0,0.1546,0.3475,0,19,13418
2026-03-01,가격 민감,Google,2,2,0,0.2178,0.4212,1,25,10825
2026-03-01,가격 민감,Naver,0,0,1,0.1809,0.4071,0,15,9646
2026-03-01,가격 민감,Instagram,1,1,0,0.1781,0.3871,0,2,1228
2026-03-01,재구매 후보,Meta,0,0,0,0.3195,0.283,0,12,10448
2026-03-01,재구매 후보,Google,1,1,0,0.3632,0.2464,0,20,25950
2026-03-01,재구매 후보,Naver,1,1,1,0.3179,0.2458,0,25,28271
2026-03-01,재구매 후보,Instagram,0,0,0,0.3431,0.2222,0,10,14909
2026-03-01,VIP,Meta,0,0,0,0.4985,0.1589,0,0,0
2026-03-01,VIP,Google,0,0,1,0.4992,0.1322,0,14,16427
2026-03-01,VIP,Naver,0,0,0,0.5324,0.199,0,11,21663
2026-03-01,VIP,Instagram,0,0,0,0.5413,0.1732,0,0,0
2026-03-01,휴면 복귀,Meta,3,3,1,0.2373,0.3142,0,10,6588
2026-03-01,휴면 복귀,Google,1,1,1,0.2555,0.3245,0,26,26327
2026-03-01,휴면 복귀,Naver,1,1,1,0.2579,0.2987,0,20,16109
2026-03-01,휴면 복귀,Instagram,0,0,2,0.2267,0.3167,0,1,1135
2026-03-02,신규 탐색,Meta,0,0,2,0.1404,0.3423,0,2,1205
2026-03-02,신규 탐색,Google,0,0,0,0.1579,0.311,0,18,16166
2026-03-02,신규 탐색,Naver,0,0,0,0.1138,0.2936,0,17,12632
2026-03-02,신규 탐색,Instagram,2,2,1,0.1114,0.3119,0,0,0
2026-03-02,가격 민감,Meta,0,0,3,0.185,0.3819,0,16,7417
2026-03-02,가격 민감,Google,2,2,1,0.1966,0.3955,0,4,2663
2026-03-02,가격 민감,Naver,4,4,0,0.2192,0.3798,0,15,9228
2026-03-02,가격 민감,Instagram,1,1,0,0.1563,0.3741,0,16,7552
2026-03-02,재구매 후보,Meta,1,1,0,0.3166,0.2641,0,15,20800
2026-03-02,재구매 후보,Google,0,0,0,0.3335,0.2459,0,6,10684
2026-03-02,재구매 후보,Naver,0,0,1,0.3499,0.2676,0,25,35949
2026-03-02,재구매 후보,Instagram,4,5,0,0.3415,0.262,1,1,1138
2026-03-02,VIP,Meta,4,4,2,0.5217,0.1798,0,2,2255
2026-03-02,VIP,Google,2,2,1,0.5665,0.1467,1,6,7026
2026-03-02,VIP,Naver,0,0,3,0.5331,0.1431,0,1,1221
2026-03-02,VIP,Instagram,0,0,0,0.4935,0.1799,0,11,19779
2026-03-02,휴면 복귀,Meta,1,1,0,0.2195,0.3438,0,9,8285
2026-03-02,휴면 복귀,Google,0,0,0,0.2574,0.3348,0,5,3704
2026-03-02,휴면 복귀,Naver,0,0,0,0.2139,0.3482,0,16,19319
2026-03-02,휴면 복귀,Instagram,0,0,0,0.2699,0.3179,0,3,4054
2026-03-03,신규 탐색,Meta,2,2,0,0.0947,0.3123,0,13,14326
2026-03-03,신규 탐색,Google,3,3,0,0.1437,0.3171,0,15,8574
2026-03-03,신규 탐색,Naver,0,0,1,0.1073,0.275,0,34,37965
2026-03-03,신규 탐색,Instagram,2,2,1,0.1094,0.3108,0,17,13801
2026-03-03,가격 민감,Meta,0,0,0,0.1311,0.4049,0,15,8367
2026-03-03,가격 민감,Google,1,1,0,0.1756,0.3309,0,13,7713
2026-03-03,가격 민감,Naver,0,0,0,0.1982,0.408,0,28,15404
2026-03-03,가격 민감,Instagram,0,0,0,0.2104,0.3744,0,1,520
2026-03-03,재구매 후보,Meta,0,0,0,0.3769,0.2536,0,7,11846
2026-03-03,재구매 후보,Google,2,2,2,0.3799,0.2545,0,15,25869
2026-03-03,재구매 후보,Naver,1,1,0,0.3387,0.2578,0,13,13120
2026-03-03,재구매 후보,Instagram,0,0,0,0.3438,0.1724,0,0,0
2026-03-03,VIP,Meta,1,1,0,0.4986,0.1885,1,9,17589
2026-03-03,VIP,Google,0,0,1,0.5459,0.1058,0,4,7322
2026-03-03,VIP,Naver,0,0,0,0.5334,0.1332,0,9,16058
2026-03-03,VIP,Instagram,2,2,1,0.5213,0.1524,0,5,10159
2026-03-03,휴면 복귀,Meta,6,6,0,0.2258,0.3937,0,8,5687
2026-03-03,휴면 복귀,Google,1,1,0,0.224,0.3492,0,19,11895
2026-03-03,휴면 복귀,Naver,2,2,2,0.3121,0.3379,1,11,11615
2026-03-03,휴면 복귀,Instagram,1,1,3,0.2316,0.3333,0,8,7138
2026-03-04,신규 탐색,Meta,0,0,1,0.1431,0.3107,0,10,7166
2026-03-04,신규 탐색,Google,4,4,0,0.159,0.2736,1,35,27900
2026-03-04,신규 탐색,Naver,0,0,0,0.0677,0.2925,0,12,11543
2026-03-04,신규 탐색,Instagram,0,0,0,0.1396,0.2987,0,22,14826
2026-03-04,가격 민감,Meta,1,1,0,0.1858,0.3453,0,10,7398
2026-03-04,가격 민감,Google,1,1,0,0.1558,0.3883,1,15,9868
2026-03-04,가격 민감,Naver,0,0,0,0.1852,0.3793,0,24,14259
2026-03-04,가격 민감,Instagram,1,1,1,0.1661,0.4257,0,2,840
2026-03-04,재구매 후보,Meta,0,0,0,0.3791,0.2356,0,21,32465
2026-03-04,재구매 후보,Google,1,1,0,0.3801,0.2263,0,15,18098
2026-03-04,재구매 후보,Naver,0,0,1,0.3509,0.2368,0,23,36269
2026-03-04,재구매 후보,Instagram,5,6,4,0.3228,0.2134,0,4,6712
2026-03-04,VIP,Meta,0,0,0,0.5248,0.1906,0,8,15375
2026-03-04,VIP,Google,0,0,0,0.5717,0.1937,0,5,11470
2026-03-04,VIP,Naver,0,0,1,0.49,0.1654,0,0,0
2026-03-04,VIP,Instagram,0,0,0,0.5003,0.1668,0,0,0
2026-03-04,휴면 복귀,Meta,0,0,1,0.2625,0.3543,0,7,9265
2026-03-04,휴면 복귀,Google,3,3,0,0.2711,0.3105,0,5,5214
2026-03-04,휴면 복귀,Naver,0,0,0,0.2773,0.3518,0,3,3691
2026-03-04,휴면 복귀,Instagram,0,0,0,0.2459,0.3171,0,0,0
2026-03-05,신규 탐색,Meta,1,1,2,0.0919,0.3216,0,22,19802
2026-03-05,신규 탐색,Google,2,2,0,0.1302,0.2843,0,17,17286
2026-03-05,신규 탐색,Naver,1,1,2,0.1151,0.3443,0,4,3407
2026-03-05,신규 탐색,Instagram,0,0,0,0.1257,0.2887,0,1,800
2026-03-05,가격 민감,Meta,1,1,0,0.1984,0.3953,0,18,10531
2026-03-05,가격 민감,Google,1,1,0,0.2316,0.4044,0,16,10113
2026-03-05,가격 민감,Naver,2,2,0,0.1484,0.3693,0,19,8414
2026-03-05,가격 민감,Instagram,1,1,0,0.1388,0.4018,0,11,7728
2026-03-05,재구매 후보,Meta,0,0,0,0.315,0.238,0,5,8282
2026-03-05,재구매 후보,Google,4,5,0,0.3711,0.2448,0,16,13787
2026-03-05,재구매 후보,Naver,1,1,0,0.3348,0.2458,0,14,17929
2026-03-05,재구매 후보,Instagram,0,0,0,0.3362,0.2601,0,7,11885
2026-03-05,VIP,Meta,0,0,1,0.4896,0.1714,0,0,0
2026-03-05,VIP,Google,0,0,0,0.4768,0.1751,0,13,33074
2026-03-05,VIP,Naver,0,0,1,0.5326,0.1635,0,0,0
2026-03-05,VIP,Instagram,0,0,0,0.5471,0.1586,0,6,8483
2026-03-05,휴면 복귀,Meta,0,0,2,0.2382,0.3113,0,7,6769
2026-03-05,휴면 복귀,Google,0,0,1,0.237,0.317,0,22,25532
2026-03-05,휴면 복귀,Naver,0,0,1,0.2615,0.3403,0,13,12094
2026-03-05,휴면 복귀,Instagram,0,0,1,0.2505,0.3241,0,3,3820
2026-03-06,신규 탐색,Meta,3,3,0,0.125,0.2978,1,29,27600
2026-03-06,신규 탐색,Google,2,2,0,0.1606,0.3367,0,29,19079
2026-03-06,신규 탐색,Naver,4,5,1,0.1366,0.3135,1,15,12512
2026-03-06,신규 탐색,Instagram,0,0,0,0.1198,0.3001,0,4,3697
2026-03-06,가격 민감,Meta,1,1,0,0.1779,0.368,0,19,15479
2026-03-06,가격 민감,Google,0,0,0,0.1986,0.3766,0,14,12306
2026-03-06,가격 민감,Naver,1,1,0,0.1481,0.367,0,11,5511
2026-03-06,가격 민감,Instagram,2,2,0,0.1701,0.3799,0,19,12053
2026-03-06,재구매 후보,Meta,0,0,0,0.357,0.2478,0,6,5964
2026-03-06,재구매 후보,Google,0,0,0,0.4017,0.2377,0,17,17747
2026-03-06,재구매 후보,Naver,3,3,1,0.356,0.2324,0,13,22872
2026-03-06,재구매 후보,Instagram,1,1,0,0.3225,0.2125,0,15,15596
2026-03-06,VIP,Meta,2,2,2,0.4672,0.1384,0,1,1569
2026-03-06,VIP,Google,0,0,0,0.5257,0.1421,0,14,22965
2026-03-06,VIP,Naver,2,2,1,0.5569,0.1428,0,0,0
2026-03-06,VIP,Instagram,2,2,1,0.495,0.1993,0,4,10108
2026-03-06,휴면 복귀,Meta,0,0,1,0.2644,0.3356,0,10,11078
2026-03-06,휴면 복귀,Google,0,0,0,0.249,0.3253,0,28,21062
2026-03-06,휴면 복귀,Naver,0,0,1,0.2336,0.3306,0,15,20267
2026-03-06,휴면 복귀,Instagram,0,0,0,0.2506,0.3181,0,6,6757
2026-03-07,신규 탐색,Meta,2,2,1,0.136,0.3012,0,21,17797
2026-03-07,신규 탐색,Google,2,2,0,0.1585,0.3096,0,34,17779
2026-03-07,신규 탐색,Naver,1,1,0,0.1053,0.3341,0,15,11328
2026-03-07,신규 탐색,Instagram,2,2,0,0.1021,0.3062,0,14,10318
2026-03-07,가격 민감,Meta,0,0,4,0.2209,0.4,0,15,11070
2026-03-07,가격 민감,Google,0,0,0,0.1946,0.3753,0,17,11439
2026-03-07,가격 민감,Naver,0,0,0,0.2109,0.3969,0,16,6820
2026-03-07,가격 민감,Instagram,0,0,1,0.162,0.3689,0,14,11688
2026-03-07,재구매 후보,Meta,0,0,0,0.3531,0.2652,0,9,12474
2026-03-07,재구매 후보,Google,0,0,0,0.3763,0.2805,0,30,36870
2026-03-07,재구매 후보,Naver,0,0,2,0.3143,0.2212,0,24,19389
2026-03-07,재구매 후보,Instagram,0,0,1,0.3041,0.2494,0,8,6687
2026-03-07,VIP,Meta,0,0,0,0.5113,0.1631,0,3,7618
2026-03-07,VIP,Google,0,0,0,0.4827,0.1553,0,5,9320
2026-03-07,VIP,Naver,0,0,0,0.5107,0.1554,0,9,19811
2026-03-07,VIP,Instagram,0,0,1,0.5112,0.1489,0,17,31317
2026-03-07,휴면 복귀,Meta,1,1,1,0.255,0.3271,0,3,2142
2026-03-07,휴면 복귀,Google,0,0,0,0.2387,0.2607,0,26,33979
2026-03-07,휴면 복귀,Naver,4,4,0,0.2783,0.3422,2,9,7908
2026-03-07,휴면 복귀,Instagram,0,0,0,0.2465,0.3454,0,8,10214
2026-03-08,신규 탐색,Meta,2,2,2,0.1312,0.2994,0,21,20146
2026-03-08,신규 탐색,Google,2,2,1,0.1783,0.3179,0,40,33098
2026-03-08,신규 탐색,Naver,1,1,0,0.1546,0.2692,0,11,10758
2026-03-08,신규 탐색,Instagram,2,2,2,0.1813,0.2758,0,0,0
2026-03-08,가격 민감,Meta,0,0,1,0.1744,0.4224,0,15,12009
2026-03-08,가격 민감,Google,1,1,0,0.1891,0.3934,0,11,8565
2026-03-08,가격 민감,Naver,2,2,0,0.191,0.3528,0,17,10423
2026-03-08,가격 민감,Instagram,2,2,1,0.1823,0.3751,0,13,6347
2026-03-08,재구매 후보,Meta,0,0,0,0.3552,0.2319,0,7,7153
2026-03-08,재구매 후보,Google,1,1,2,0.3425,0.2659,0,20,35287
2026-03-08,재구매 후보,Naver,1,1,2,0.3354,0.2894,0,6,6542
2026-03-08,재구매 후보,Instagram,1,1,2,0.3295,0.2019,0,12,20391
2026-03-08,VIP,Meta,0,0,0,0.5507,0.1643,0,25,34758
2026-03-08,VIP,Google,0,0,0,0.5549,0.1583,0,19,26176
2026-03-08,VIP,Naver,0,0,0,0.515,0.1153,0,23,40445
2026-03-08,VIP,Instagram,0,0,0,0.5382,0.1602,0,1,2415
2026-03-08,휴면 복귀,Meta,1,1,0,0.2438,0.3521,0,9,11214
2026-03-08,휴면 복귀,Google,0,0,0,0.2447,0.3698,0,18,23388
2026-03-08,휴면 복귀,Naver,4,5,3,0.2534,0.3448,0,9,9273
2026-03-08,휴면 복귀,Instagram,2,2,0,0.2716,0.3567,2,22,21842
2026-03-09,신규 탐색,Meta,0,0,2,0.1086,0.3146,0,4,2862
2026-03-09,신규 탐색,Google,0,0,0,0.1579,0.282,0,30,17060
2026-03-09,신규 탐색,Naver,0,0,0,0.1373,0.2715,0,24,12470
2026-03-09,신규 탐색,Instagram,0,0,0,0.1162,0.2878,0,0,0
2026-03-09,가격 민감,Meta,0,0,0,0.1655,0.3891,0,5,2585
2026-03-09,가격 민감,Google,0,0,0,0.2159,0.363,0,10,6966
2026-03-09,가격 민감,Naver,0,0,0,0.1601,0.3873,0,11,9581
2026-03-09,가격 민감,Instagram,0,0,0,0.1869,0.3768,0,0,0
2026-03-09,재구매 후보,Meta,0,0,0,0.3331,0.2509,0,11,17031
2026-03-09,재구매 후보,Google,1,1,3,0.3673,0.2517,0,5,4734
2026-03-09,재구매 후보,Naver,3,3,0,0.3999,0.2627,1,21,27343
2026-03-09,재구매 후보,Instagram,0,0,3,0.3327,0.2246,0,8,11274
2026-03-09,VIP,Meta,0,0,1,0.512,0.1295,0,5,11202
2026-03-09,VIP,Google,0,0,1,0.5132,0.1402,0,1,2144
2026-03-09,VIP,Naver,0,0,0,0.4997,0.1605,0,0,0
2026-03-09,VIP,Instagram,2,2,2,0.5183,0.1694,0,0,0
2026-03-09,휴면 복귀,Meta,2,2,5,0.2229,0.3569,0,4,4273
2026-03-09,휴면 복귀,Google,1,1,2,0.2238,0.2732,0,22,16878
2026-03-09,휴면 복귀,Naver,1,1,3,0.2225,0.3743,0,2,1231
2026-03-09,휴면 복귀,Instagram,0,0,0,0.2533,0.3511,0,12,10503
2026-03-10,신규 탐색,Meta,0,0,0,0.1435,0.3307,0,17,18201
2026-03-10,신규 탐색,Google,2,2,2,0.189,0.3059,0,22,21819
2026-03-10,신규 탐색,Naver,0,0,0,0.1314,0.3186,0,7,3649
2026-03-10,신규 탐색,Instagram,0,0,0,0.1643,0.3001,0,16,15400
2026-03-10,가격 민감,Meta,5,5,0,0.166,0.4229,0,13,5085
2026-03-10,가격 민감,Google,1,1,1,0.188,0.3787,0,17,8596
2026-03-10,가격 민감,Naver,3,3,3,0.1426,0.4,0,13,10927
2026-03-10,가격 민감,Instagram,3,3,1,0.1603,0.3582,0,13,9102
2026-03-10,재구매 후보,Meta,0,0,1,0.3596,0.257,0,4,3398
2026-03-10,재구매 후보,Google,4,5,2,0.381,0.2215,0,12,20575
2026-03-10,재구매 후보,Naver,0,0,0,0.3589,0.2317,0,14,23519
2026-03-10,재구매 후보,Instagram,0,0,0,0.336,0.2577,0,11,19124
2026-03-10,VIP,Meta,2,2,1,0.5283,0.1829,0,12,25947
2026-03-10,VIP,Google,0,0,0,0.5167,0.1732,0,0,0
2026-03-10,VIP,Naver,0,0,0,0.551,0.176,0,21,50487
2026-03-10,VIP,Instagram,0,0,2,0.5565,0.139,0,9,20969
2026-03-10,휴면 복귀,Meta,0,0,0,0.2104,0.3153,0,0,0
2026-03-10,휴면 복귀,Google,0,0,0,0.2884,0.2837,0,16,18981
2026-03-10,휴면 복귀,Naver,0,0,0,0.2599,0.3549,0,0,0
2026-03-10,휴면 복귀,Instagram,2,2,0,0.2528,0.3057,1,19,25573
2026-03-11,신규 탐색,Meta,2,2,1,0.1686,0.284,0,17,11902
2026-03-11,신규 탐색,Google,5,5,1,0.1285,0.3159,0,34,27743
2026-03-11,신규 탐색,Naver,4,4,3,0.1301,0.3351,0,28,28204
2026-03-11,신규 탐색,Instagram,3,3,0,0.0765,0.323,0,6,5123
2026-03-11,가격 민감,Meta,2,2,0,0.1795,0.358,0,23,9719
2026-03-11,가격 민감,Google,3,3,0,0.2101,0.3265,0,21,16291
2026-03-11,가격 민감,Naver,5,6,2,0.1809,0.4116,3,14,10563
2026-03-11,가격 민감,Instagram,1,1,0,0.1691,0.3787,0,10,4448
2026-03-11,재구매 후보,Meta,0,0,0,0.3349,0.2547,0,8,11404
2026-03-11,재구매 후보,Google,2,2,3,0.3773,0.2341,0,3,4177
2026-03-11,재구매 후보,Naver,3,3,2,0.3018,0.2471,0,0,0
2026-03-11,재구매 후보,Instagram,0,0,3,0.3359,0.2107,0,1,969
2026-03-11,VIP,Meta,0,0,0,0.4754,0.1743,0,13,19613
2026-03-11,VIP,Google,0,0,0,0.5003,0.1549,0,9,13779
2026-03-11,VIP,Naver,3,3,2,0.4926,0.2027,0,15,30264
2026-03-11,VIP,Instagram,0,0,0,0.5512,0.1625,0,11,23708
2026-03-11,휴면 복귀,Meta,0,0,0,0.2533,0.3309,0,0,0
2026-03-11,휴면 복귀,Google,0,0,0,0.192,0.3672,0,15,20282
2026-03-11,휴면 복귀,Naver,1,1,0,0.2275,0.3182,0,7,7934
2026-03-11,휴면 복귀,Instagram,0,0,0,0.2139,0.3267,0,0,0
2026-03-12,신규 탐색,Meta,0,0,0,0.1485,0.2723,0,17,12684
2026-03-12,신규 탐색,Google,0,0,0,0.0876,0.3335,0,29,22689
2026-03-12,신규 탐색,Naver,0,0,0,0.1293,0.3456,0,7,6253
2026-03-12,신규 탐색,Instagram,0,0,0,0.105,0.3124,0,16,8695
2026-03-12,가격 민감,Meta,1,1,0,0.1757,0.3568,0,12,6956
2026-03-12,가격 민감,Google,0,0,0,0.1565,0.3956,0,0,0
2026-03-12,가격 민감,Naver,0,0,1,0.1912,0.4132,0,2,1203
2026-03-12,가격 민감,Instagram,0,0,0,0.1563,0.4093,0,14,9486
2026-03-12,재구매 후보,Meta,0,0,0,0.3984,0.2603,0,10,13974
2026-03-12,재구매 후보,Google,3,3,0,0.323,0.2097,1,0,0
2026-03-12,재구매 후보,Naver,1,1,0,0.2929,0.1922,0,17,25238
2026-03-12,재구매 후보,Instagram,1,1,0,0.3466,0.2311,0,3,3092
2026-03-12,VIP,Meta,0,0,0,0.5683,0.192,0,6,13109
2026-03-12,VIP,Google,0,0,0,0.526,0.1404,0,10,25379
2026-03-12,VIP,Naver,0,0,0,0.5264,0.1628,0,0,0
2026-03-12,VIP,Instagram,2,2,2,0.5055,0.1429,0,18,26222
2026-03-12,휴면 복귀,Meta,2,2,2,0.2406,0.3036,0,19,16102
2026-03-12,휴면 복귀,Google,0,0,0,0.1954,0.3253,0,13,15028
2026-03-12,휴면 복귀,Naver,0,0,0,0.2555,0.342,0,10,9338
2026-03-12,휴면 복귀,Instagram,3,3,1,0.2547,0.3589,0,9,11953
2026-03-13,신규 탐색,Meta,4,4,0,0.1084,0.3168,0,36,29042
2026-03-13,신규 탐색,Google,4,4,0,0.1244,0.269,0,16,15724
2026-03-13,신규 탐색,Naver,1,1,0,0.1745,0.2949,0,14,13218
2026-03-13,신규 탐색,Instagram,0,0,0,0.1308,0.3029,0,24,15061
2026-03-13,가격 민감,Meta,2,2,0,0.148,0.3507,0,20,15098
2026-03-13,가격 민감,Google,2,2,0,0.18,0.3889,0,14,7646
2026-03-13,가격 민감,Naver,4,4,0,0.1423,0.3924,1,31,26247
2026-03-13,가격 민감,Instagram,0,0,0,0.1691,0.3953,0,13,5011
2026-03-13,재구매 후보,Meta,1,1,2,0.351,0.2458,0,16,21513
2026-03-13,재구매 후보,Google,0,0,0,0.3528,0.2586,0,18,19209
2026-03-13,재구매 후보,Naver,4,4,1,0.3684,0.259,0,8,6972
2026-03-13,재구매 후보,Instagram,2,2,0,0.3405,0.2336,0,7,12250
2026-03-13,VIP,Meta,0,0,0,0.5882,0.1377,0,0,0
2026-03-13,VIP,Google,0,0,0,0.548,0.1472,0,33,70519
2026-03-13,VIP,Naver,0,0,0,0.5863,0.1379,0,12,17969
2026-03-13,VIP,Instagram,3,3,2,0.4967,0.1524,0,0,0
2026-03-13,휴면 복귀,Meta,0,0,0,0.2535,0.3465,0,17,21998
2026-03-13,휴면 복귀,Google,3,3,1,0.2656,0.3538,0,22,18986
2026-03-13,휴면 복귀,Naver,1,1,2,0.2529,0.321,1,16,12594
2026-03-13,휴면 복귀,Instagram,0,0,0,0.2165,0.3344,0,14,15013
2026-03-14,신규 탐색,Meta,1,1,0,0.1208,0.3004,0,8,5453
2026-03-14,신규 탐색,Google,2,2,0,0.1545,0.3138,0,33,27536
2026-03-14,신규 탐색,Naver,1,1,0,0.1477,0.3874,1,35,29943
2026-03-14,신규 탐색,Instagram,2,2,2,0.131,0.3468,1,4,2593
2026-03-14,가격 민감,Meta,1,1,2,0.1832,0.3856,0,18,11686
2026-03-14,가격 민감,Google,3,4,0,0.2075,0.4329,1,15,11190
2026-03-14,가격 민감,Naver,2,2,0,0.1569,0.3426,1,18,13608
2026-03-14,가격 민감,Instagram,2,2,1,0.1387,0.3538,0,28,18482
2026-03-14,재구매 후보,Meta,0,0,0,0.3246,0.2243,0,26,39037
2026-03-14,재구매 후보,Google,5,6,3,0.3624,0.2221,1,7,9554
2026-03-14,재구매 후보,Naver,0,0,1,0.3828,0.1932,0,9,9762
2026-03-14,재구매 후보,Instagram,5,6,0,0.3488,0.2081,0,8,12274
2026-03-14,VIP,Meta,0,0,0,0.5244,0.169,0,0,0
2026-03-14,VIP,Google,1,1,1,0.5267,0.1364,0,20,33859
2026-03-14,VIP,Naver,0,0,0,0.4762,0.167,0,16,30149
2026-03-14,VIP,Instagram,0,0,0,0.5347,0.1017,0,16,20674
2026-03-14,휴면 복귀,Meta,0,0,0,0.2237,0.3203,0,5,6640
2026-03-14,휴면 복귀,Google,3,3,0,0.2069,0.3356,0,14,11684
2026-03-14,휴면 복귀,Naver,4,5,0,0.3072,0.3132,0,2,1266
2026-03-14,휴면 복귀,Instagram,0,0,0,0.2506,0.3299,0,6,4853
