date,customer_segment,acquisition_channel,new_customers,signups,returning_customers,repeat_purchase_rate,cart_abandon_rate,coupon_redemption_count
2026-04-20,휴면 복귀,Meta,0,0,0,0.2096,0.3654,0
2026-04-20,휴면 복귀,Google,1,1,0,0.2847,0.3392,1
2026-04-20,휴면 복귀,Naver,0,0,0,0.2595,0.3304,0
2026-04-20,휴면 복귀,Instagram,3,3,0,0.1886,0.3078,0
2026-04-21,신규 탐색,Meta,0,0,0,0.1143,0.3162,0
2026-04-21,신규 탐색,Google,4,5,3,0.1777,0.2891,0
2026-04-21,신규 탐색,Naver,1,1,1,0.1725,0.2472,0
2026-04-21,신규 탐색,Instagram,2,2,0,0.0989,0.2928,0
2026-04-21,가격 민감,Meta,0,0,0,0.1542,0.4126,0
2026-04-21,가격 민감,Google,0,0,0,0.1879,0.3488,0
2026-04-21,가격 민감,Naver,2,2,1,0.2087,0.3881,0
2026-04-21,가격 민감,Instagram,2,2,0,0.1692,0.4054,0
2026-04-21,재구매 후보,Meta,0,0,0,0.3197,0.2076,0
2026-04-21,재구매 후보,Google,0,0,0,0.3387,0.2316,0
2026-04-21,재구매 후보,Naver,0,0,3,0.3973,0.2327,0
2026-04-21,재구매 후보,Instagram,0,0,0,0.3459,0.1832,0
2026-04-21,VIP,Meta,0,0,0,0.4717,0.1572,0
2026-04-21,VIP,Google,4,5,3,0.4861,0.1493,0
2026-04-21,VIP,Naver,0,0,0,0.4746,0.1663,0
2026-04-21,VIP,Instagram,0,0,1,0.5361,0.151,0
2026-04-21,휴면 복귀,Meta,0,0,0,0.2651,0.321,0
2026-04-21,휴면 복귀,Google,2,2,0,0.2392,0.3349,0
2026-04-21,휴면 복귀,Naver,0,0,1,0.1874,0.2917,0
2026-04-21,휴면 복귀,Instagram,0,0,0,0.2302,0.3172,0
2026-04-22,신규 탐색,Meta,0,0,1,0.0923,0.2875,0
2026-04-22,신규 탐색,Google,2,2,0,0.1278,0.2923,0
2026-04-22,신규 탐색,Naver,0,0,2,0.1542,0.3107,0
2026-04-22,신규 탐색,Instagram,2,2,0,0.1263,0.3226,0
2026-04-22,가격 민감,Meta,0,0,0,0.1802,0.38,0
2026-04-22,가격 민감,Google,1,1,4,0.1588,0.3649,0
2026-04-22,가격 민감,Naver,0,0,0,0.2217,0.4026,0
2026-04-22,가격 민감,Instagram,0,0,0,0.1857,0.3952,0
2026-04-22,재구매 후보,Meta,5,6,1,0.3564,0.2262,0
2026-04-22,재구매 후보,Google,0,0,1,0.3672,0.2375,0
2026-04-22,재구매 후보,Naver,0,0,2,0.3608,0.2287,0
2026-04-22,재구매 후보,Instagram,0,0,1,0.3262,0.2037,0
2026-04-22,VIP,Meta,0,0,2,0.5639,0.1672,0
2026-04-22,VIP,Google,0,0,0,0.511,0.1825,0
2026-04-22,VIP,Naver,2,2,3,0.5088,0.2043,1
2026-04-22,VIP,Instagram,0,0,0,0.4998,0.1505,0
2026-04-22,휴면 복귀,Meta,0,0,1,0.2259,0.3451,0
2026-04-22,휴면 복귀,Google,2,2,1,0.2292,0.347,0
2026-04-22,휴면 복귀,Naver,1,1,0,0.2807,0.3375,0
2026-04-22,휴면 복귀,Instagram,0,0,0,0.2509,0.3042,0
2026-04-23,신규 탐색,Meta,0,0,1,0.1034,0.2937,0
2026-04-23,신규 탐색,Google,0,0,0,0.1688,0.3273,0
2026-04-23,신규 탐색,Naver,2,2,3,0.1311,0.3098,0
2026-04-23,신규 탐색,Instagram,0,0,1,0.0848,0.2983,0
2026-04-23,가격 민감,Meta,0,0,1,0.1967,0.4293,0
2026-04-23,가격 민감,Google,0,0,0,0.196,0.413,0
2026-04-23,가격 민감,Naver,0,0,3,0.187,0.3972,0
2026-04-23,가격 민감,Instagram,0,0,0,0.1445,0.409,0
2026-04-23,재구매 후보,Meta,0,0,0,0.311,0.2201,0
2026-04-23,재구매 후보,Google,0,0,0,0.3707,0.2188,0
2026-04-23,재구매 후보,Naver,0,0,0,0.3681,0.2381,0
2026-04-23,재구매 후보,Instagram,0,0,0,0.3237,0.2211,0
2026-04-23,VIP,Meta,0,0,0,0.5142,0.1611,0
2026-04-23,VIP,Google,0,0,0,0.5044,0.1312,0
2026-04-23,VIP,Naver,0,0,0,0.5053,0.1157,0
2026-04-23,VIP,Instagram,0,0,0,0.4904,0.2123,0
2026-04-23,휴면 복귀,Meta,2,2,0,0.2274,0.3409,0
2026-04-23,휴면 복귀,Google,0,0,0,0.2425,0.2866,0
2026-04-23,휴면 복귀,Naver,0,0,0,0.2547,0.3334,0
2026-04-23,휴면 복귀,Instagram,0,0,0,0.2462,0.3232,0
2026-04-24,신규 탐색,Meta,1,1,0,0.091,0.2895,0
2026-04-24,신규 탐색,Google,1,1,1,0.179,0.3022,0
2026-04-24,신규 탐색,Naver,3,3,1,0.1195,0.2682,0
2026-04-24,신규 탐색,Instagram,0,0,0,0.0834,0.3031,0
2026-04-24,가격 민감,Meta,4,4,4,0.1826,0.3718,0
2026-04-24,가격 민감,Google,2,2,2,0.1902,0.4418,0
2026-04-24,가격 민감,Naver,2,2,0,0.1698,0.4165,2
2026-04-24,가격 민감,Instagram,1,1,0,0.1736,0.3996,0
2026-04-24,재구매 후보,Meta,1,1,2,0.2952,0.2652,0
2026-04-24,재구매 후보,Google,0,0,0,0.3566,0.2877,0
2026-04-24,재구매 후보,Naver,0,0,0,0.3772,0.2308,0
2026-04-24,재구매 후보,Instagram,2,2,1,0.3568,0.2388,0
2026-04-24,VIP,Meta,0,0,0,0.5319,0.1755,0
2026-04-24,VIP,Google,0,0,0,0.52,0.134,0
2026-04-24,VIP,Naver,3,3,1,0.4951,0.1604,0
2026-04-24,VIP,Instagram,0,0,0,0.485,0.1475,0
2026-04-24,휴면 복귀,Meta,0,0,0,0.2681,0.344,0
2026-04-24,휴면 복귀,Google,3,3,0,0.2399,0.331,2
2026-04-24,휴면 복귀,Naver,0,0,2,0.2226,0.3141,0
2026-04-24,휴면 복귀,Instagram,0,0,0,0.2679,0.3459,0
2026-04-25,신규 탐색,Meta,0,0,0,0.0967,0.3201,0
2026-04-25,신규 탐색,Google,1,1,0,0.1635,0.3273,0
2026-04-25,신규 탐색,Naver,0,0,0,0.1596,0.3447,0
2026-04-25,신규 탐색,Instagram,4,4,0,0.0988,0.2742,0
2026-04-25,가격 민감,Meta,3,3,0,0.1771,0.3879,1
2026-04-25,가격 민감,Google,2,2,1,0.196,0.3839,0
2026-04-25,가격 민감,Naver,2,2,1,0.1717,0.3458,0
2026-04-25,가격 민감,Instagram,0,0,3,0.167,0.447,0
2026-04-25,재구매 후보,Meta,0,0,0,0.3573,0.2502,0
2026-04-25,재구매 후보,Google,0,0,0,0.3924,0.2501,0
2026-04-25,재구매 후보,Naver,0,0,0,0.3506,0.2521,0
2026-04-25,재구매 후보,Instagram,1,1,2,0.366,0.2155,1
2026-04-25,VIP,Meta,1,1,0,0.5476,0.1344,0
2026-04-25,VIP,Google,1,1,1,0.5123,0.1691,0
2026-04-25,VIP,Naver,1,1,0,0.5386,0.1952,0
2026-04-25,VIP,Instagram,4,4,3,0.5255,0.1798,0
2026-04-25,휴면 복귀,Meta,1,1,0,0.2105,0.3459,0
2026-04-25,휴면 복귀,Google,0,0,0,0.2031,0.3898,0
2026-04-25,휴면 복귀,Naver,2,2,0,0.2279,0.304,0
2026-04-25,휴면 복귀,Instagram,3,3,0,0.1898,0.3564,1
2026-04-26,신규 탐색,Meta,0,0,0,0.124,0.2801,0
2026-04-26,신규 탐색,Google,5,5,0,0.1794,0.3202,0
2026-04-26,신규 탐색,Naver,1,1,0,0.0923,0.2961,0
2026-04-26,신규 탐색,Instagram,2,2,0,0.1462,0.3434,0
2026-04-26,가격 민감,Meta,3,3,0,0.2047,0.3944,0
2026-04-26,가격 민감,Google,2,2,1,0.1571,0.3982,0
2026-04-26,가격 민감,Naver,0,0,1,0.2266,0.4257,0
2026-04-26,가격 민감,Instagram,2,2,0,0.1906,0.3631,1
2026-04-26,재구매 후보,Meta,0,0,1,0.3274,0.2374,0
2026-04-26,재구매 후보,Google,0,0,0,0.3333,0.2545,0
2026-04-26,재구매 후보,Naver,3,3,1,0.3811,0.2833,3
2026-04-26,재구매 후보,Instagram,1,1,1,0.3748,0.2451,0
2026-04-26,VIP,Meta,0,0,0,0.4749,0.1672,0
2026-04-26,VIP,Google,4,5,2,0.5416,0.1518,0
2026-04-26,VIP,Naver,0,0,2,0.4909,0.141,0
2026-04-26,VIP,Instagram,0,0,2,0.4986,0.1803,0
2026-04-26,휴면 복귀,Meta,0,0,0,0.1865,0.3391,0
2026-04-26,휴면 복귀,Google,2,2,3,0.2494,0.2947,0
2026-04-26,휴면 복귀,Naver,0,0,0,0.2991,0.2878,0
2026-04-26,휴면 복귀,Instagram,2,2,0,0.254,0.2917,0
2026-04-27,신규 탐색,Meta,3,3,2,0.1048,0.2886,0
2026-04-27,신규 탐색,Google,1,1,0,0.1573,0.2705,0
2026-04-27,신규 탐색,Naver,1,1,0,0.1094,0.3193,0
2026-04-27,신규 탐색,Instagram,0,0,1,0.1317,0.3272,0
2026-04-27,가격 민감,Meta,1,1,0,0.1485,0.4219,0
2026-04-27,가격 민감,Google,3,3,0,0.216,0.4146,0
2026-04-27,가격 민감,Naver,0,0,0,0.1946,0.4663,0
2026-04-27,가격 민감,Instagram,2,2,0,0.1535,0.3747,0
2026-04-27,재구매 후보,Meta,0,0,0,0.3499,0.2452,0
2026-04-27,재구매 후보,Google,1,1,0,0.3556,0.1895,0
2026-04-27,재구매 후보,Naver,2,2,3,0.3234,0.2437,0
2026-04-27,재구매 후보,Instagram,0,0,0,0.3311,0.2068,0
2026-04-27,VIP,Meta,0,0,0,0.504,0.1791,0
2026-04-27,VIP,Google,0,0,0,0.5004,0.1931,0
2026-04-27,VIP,Naver,1,1,1,0.5624,0.1714,0
2026-04-27,VIP,Instagram,4,4,4,0.5238,0.1427,0
2026-04-27,휴면 복귀,Meta,0,0,2,0.2041,0.3311,0
2026-04-27,휴면 복귀,Google,0,0,3,0.2101,0.343,0
2026-04-27,휴면 복귀,Naver,0,0,1,0.2723,0.3201,0
2026-04-27,휴면 복귀,Instagram,4,5,0,0.2224,0.3442,0
2026-04-28,신규 탐색,Meta,0,0,0,0.0926,0.3044,0
2026-04-28,신규 탐색,Google,0,0,0,0.1862,0.3024,0
2026-04-28,신규 탐색,Naver,0,0,0,0.0891,0.2901,0
2026-04-28,신규 탐색,Instagram,1,1,2,0.1286,0.2778,0
2026-04-28,가격 민감,Meta,1,1,0,0.1746,0.365,0
2026-04-28,가격 민감,Google,1,1,0,0.1562,0.3934,0
2026-04-28,가격 민감,Naver,1,1,0,0.2122,0.4204,0
2026-04-28,가격 민감,Instagram,0,0,1,0.1716,0.3791,0
2026-04-28,재구매 후보,Meta,2,2,0,0.3166,0.268,0
2026-04-28,재구매 후보,Google,0,0,0,0.387,0.2859,0
2026-04-28,재구매 후보,Naver,0,0,0,0.3539,0.2485,0
2026-04-28,재구매 후보,Instagram,2,2,4,0.3179,0.2341,0
2026-04-28,VIP,Meta,0,0,1,0.5089,0.1918,0
2026-04-28,VIP,Google,1,1,0,0.49,0.1669,0
2026-04-28,VIP,Naver,0,0,1,0.5248,0.1965,0
2026-04-28,VIP,Instagram,0,0,2,0.5272,0.1448,0
2026-04-28,휴면 복귀,Meta,0,0,0,0.2119,0.3277,0
2026-04-28,휴면 복귀,Google,0,0,0,0.2464,0.3155,0
2026-04-28,휴면 복귀,Naver,0,0,0,0.2359,0.2934,0
2026-04-28,휴면 복귀,Instagram,1,1,1,0.2269,0.3564,0
2026-04-29,신규 탐색,Meta,4,4,0,0.1682,0.3247,0
2026-04-29,신규 탐색,Google,5,5,1,0.1549,0.3332,0
2026-04-29,신규 탐색,Naver,6,7,2,0.0862,0.3211,0
2026-04-29,신규 탐색,Instagram,3,3,1,0.1103,0.3488,0
2026-04-29,가격 민감,Meta,3,3,0,0.2012,0.4227,1
2026-04-29,가격 민감,Google,3,3,2,0.2287,0.4048,0
2026-04-29,가격 민감,Naver,3,3,2,0.161,0.4464,0
2026-04-29,가격 민감,Instagram,3,3,0,0.2164,0.3904,0
2026-04-29,재구매 후보,Meta,3,3,0,0.3603,0.257,0
2026-04-29,재구매 후보,Google,6,8,2,0.3929,0.2398,0
2026-04-29,재구매 후보,Naver,3,3,1,0.3799,0.2499,2
2026-04-29,재구매 후보,Instagram,2,2,3,0.3539,0.2571,0
2026-04-29,VIP,Meta,1,1,1,0.5508,0.1008,0
2026-04-29,VIP,Google,2,2,2,0.5484,0.1119,0
2026-04-29,VIP,Naver,0,0,0,0.514,0.1322,0
2026-04-29,VIP,Instagram,0,0,0,0.5095,0.2114,0
2026-04-29,휴면 복귀,Meta,0,0,0,0.2234,0.3845,0
2026-04-29,휴면 복귀,Google,0,0,0,0.2396,0.3183,0
2026-04-29,휴면 복귀,Naver,2,2,0,0.2187,0.3423,0
2026-04-29,휴면 복귀,Instagram,0,0,0,0.2268,0.3899,0
2026-04-30,신규 탐색,Meta,0,0,0,0.121,0.3217,0
2026-04-30,신규 탐색,Google,1,1,0,0.1542,0.2872,0
2026-04-30,신규 탐색,Naver,3,3,1,0.1117,0.3096,0
2026-04-30,신규 탐색,Instagram,1,1,0,0.1464,0.3332,0
2026-04-30,가격 민감,Meta,0,0,0,0.1703,0.3801,0
2026-04-30,가격 민감,Google,2,2,0,0.2247,0.432,0
2026-04-30,가격 민감,Naver,0,0,0,0.188,0.3719,0
2026-04-30,가격 민감,Instagram,0,0,1,0.2149,0.3768,0
2026-04-30,재구매 후보,Meta,0,0,0,0.3562,0.2288,0
2026-04-30,재구매 후보,Google,0,0,0,0.3622,0.2426,0
2026-04-30,재구매 후보,Naver,0,0,0,0.3671,0.2107,0
2026-04-30,재구매 후보,Instagram,0,0,0,0.2808,0.1948,0
2026-04-30,VIP,Meta,0,0,0,0.5573,0.1651,0
2026-04-30,VIP,Google,2,2,2,0.5517,0.1363,0
2026-04-30,VIP,Naver,2,2,4,0.5435,0.1318,2
2026-04-30,VIP,Instagram,0,0,0,0.506,0.1263,0
2026-04-30,휴면 복귀,Meta,1,1,0,0.2567,0.3546,0
2026-04-30,휴면 복귀,Google,1,1,0,0.2736,0.3623,0
2026-04-30,휴면 복귀,Naver,0,0,0,0.2137,0.3054,0
2026-04-30,휴면 복귀,Instagram,2,2,0,0.2301,0.3332,0
2026-05-01,신규 탐색,Meta,0,0,0,0.0848,0.3316,0
2026-05-01,신규 탐색,Google,7,7,2,0.1635,0.3235,2
2026-05-01,신규 탐색,Naver,2,2,1,0.1381,0.3258,0
2026-05-01,신규 탐색,Instagram,4,4,1,0.1387,0.362,0
2026-05-01,가격 민감,Meta,5,6,2,0.1946,0.3585,0
2026-05-01,가격 민감,Google,2,2,0,0.1933,0.4068,0
2026-05-01,가격 민감,Naver,0,0,0,0.2609,0.363,0
2026-05-01,가격 민감,Instagram,1,1,0,0.168,0.3883,1
2026-05-01,재구매 후보,Meta,0,0,1,0.3371,0.2434,0
2026-05-01,재구매 후보,Google,0,0,1,0.3672,0.2719,0
2026-05-01,재구매 후보,Naver,7,9,7,0.3301,0.2192,2
2026-05-01,재구매 후보,Instagram,0,0,0,0.4268,0.2465,0
2026-05-01,VIP,Meta,4,4,3,0.5023,0.1301,1
2026-05-01,VIP,Google,0,0,0,0.5446,0.1348,0
2026-05-01,VIP,Naver,0,0,0,0.5232,0.2076,0
2026-05-01,VIP,Instagram,0,0,0,0.5213,0.1827,0
2026-05-01,휴면 복귀,Meta,1,1,1,0.2442,0.3492,0
2026-05-01,휴면 복귀,Google,4,5,2,0.2815,0.3768,0
2026-05-01,휴면 복귀,Naver,3,3,2,0.2953,0.3621,0
2026-05-01,휴면 복귀,Instagram,1,1,2,0.2663,0.3916,0
2026-05-02,신규 탐색,Meta,4,5,1,0.0998,0.2908,0
2026-05-02,신규 탐색,Google,8,9,4,0.1738,0.2753,1
2026-05-02,신규 탐색,Naver,4,5,0,0.0925,0.3111,0
2026-05-02,신규 탐색,Instagram,7,7,1,0.1565,0.3254,0
2026-05-02,가격 민감,Meta,0,0,1,0.1437,0.381,0
2026-05-02,가격 민감,Google,2,2,0,0.1709,0.414,0
2026-05-02,가격 민감,Naver,3,3,0,0.1529,0.3869,2
2026-05-02,가격 민감,Instagram,2,2,0,0.1742,0.3677,0
2026-05-02,재구매 후보,Meta,0,0,1,0.3435,0.26,0
2026-05-02,재구매 후보,Google,0,0,0,0.368,0.1873,0
2026-05-02,재구매 후보,Naver,2,2,0,0.3975,0.2424,0
2026-05-02,재구매 후보,Instagram,1,1,3,0.3421,0.2292,0
2026-05-02,VIP,Meta,3,3,1,0.4933,0.1803,0
2026-05-02,VIP,Google,2,2,2,0.4991,0.176,0
2026-05-02,VIP,Naver,3,3,1,0.5595,0.1513,0
2026-05-02,VIP,Instagram,2,2,3,0.5101,0.1847,0
2026-05-02,휴면 복귀,Meta,1,1,3,0.2062,0.3514,0
2026-05-02,휴면 복귀,Google,4,5,1,0.2651,0.321,0
2026-05-02,휴면 복귀,Naver,2,2,0,0.2238,0.2971,1
2026-05-02,휴면 복귀,Instagram,6,7,1,0.2567,0.2748,4
2026-05-03,신규 탐색,Meta,2,2,0,0.1452,0.3263,0
2026-05-03,신규 탐색,Google,5,6,0,0.1664,0.3208,0
2026-05-03,신규 탐색,Naver,3,3,0,0.099,0.3009,1
2026-05-03,신규 탐색,Instagram,1,1,0,0.1491,0.3272,0
2026-05-03,가격 민감,Meta,0,0,0,0.1666,0.4116,0
2026-05-03,가격 민감,Google,1,1,0,0.24,0.3864,0
2026-05-03,가격 민감,Naver,3,3,0,0.1366,0.3593,1
2026-05-03,가격 민감,Instagram,0,0,0,0.198,0.3785,0
2026-05-03,재구매 후보,Meta,1,1,0,0.327,0.2155,0
2026-05-03,재구매 후보,Google,1,1,0,0.4293,0.2151,1
2026-05-03,재구매 후보,Naver,0,0,0,0.3359,0.231,0
2026-05-03,재구매 후보,Instagram,0,0,0,0.3386,0.2449,0
2026-05-03,VIP,Meta,0,0,0,0.5148,0.1264,0
2026-05-03,VIP,Google,0,0,0,0.5166,0.1242,0
2026-05-03,VIP,Naver,0,0,0,0.5365,0.1695,0
2026-05-03,VIP,Instagram,1,1,0,0.5806,0.1583,0
2026-05-03,휴면 복귀,Meta,0,0,0,0.2581,0.321,0
2026-05-03,휴면 복귀,Google,4,5,0,0.2484,0.3109,1
2026-05-03,휴면 복귀,Naver,1,1,0,0.2578,0.3398,0
2026-05-03,휴면 복귀,Instagram,0,0,0,0.2064,0.3523,0
2026-05-04,신규 탐색,Meta,0,0,0,0.1056,0.3042,0
2026-05-04,신규 탐색,Google,0,0,0,0.1567,0.2986,0
2026-05-04,신규 탐색,Naver,2,2,0,0.1116,0.3258,0
2026-05-04,신규 탐색,Instagram,0,0,0,0.1276,0.3055,0
2026-05-04,가격 민감,Meta,0,0,0,0.2185,0.3566,0
2026-05-04,가격 민감,Google,0,0,1,0.2102,0.3847,0
2026-05-04,가격 민감,Naver,0,0,0,0.2032,0.3535,0
2026-05-04,가격 민감,Instagram,1,1,0,0.1984,0.3372,0
2026-05-04,재구매 후보,Meta,0,0,1,0.346,0.2571,0
2026-05-04,재구매 후보,Google,2,2,1,0.3573,0.2374,0
2026-05-04,재구매 후보,Naver,0,0,0,0.3202,0.2281,0
2026-05-04,재구매 후보,Instagram,0,0,1,0.3101,0.2803,0
2026-05-04,VIP,Meta,0,0,0,0.5254,0.1403,0
2026-05-04,VIP,Google,0,0,0,0.5559,0.141,0
2026-05-04,VIP,Naver,0,0,0,0.4996,0.1452,0
2026-05-04,VIP,Instagram,1,1,1,0.5414,0.1552,0
2026-05-04,휴면 복귀,Meta,2,2,0,0.2315,0.3357,0
2026-05-04,휴면 복귀,Google,0,0,0,0.2209,0.3015,0
2026-05-04,휴면 복귀,Naver,0,0,0,0.2224,0.3342,0
2026-05-04,휴면 복귀,Instagram,4,4,0,0.2055,0.3041,0
2026-05-05,신규 탐색,Meta,8,8,1,0.1216,0.3174,1
2026-05-05,신규 탐색,Google,4,4,0,0.2061,0.2788,0
2026-05-05,신규 탐색,Naver,3,3,0,0.1503,0.3411,0
2026-05-05,신규 탐색,Instagram,3,3,0,0.1536,0.2689,1
2026-05-05,가격 민감,Meta,3,4,2,0.1962,0.3895,0
2026-05-05,가격 민감,Google,4,4,0,0.1653,0.4075,0
2026-05-05,가격 민감,Naver,0,0,0,0.1896,0.4175,0
2026-05-05,가격 민감,Instagram,0,0,0,0.1772,0.3737,0
2026-05-05,재구매 후보,Meta,2,2,1,0.3593,0.2983,0
2026-05-05,재구매 후보,Google,4,5,4,0.3496,0.2663,1
2026-05-05,재구매 후보,Naver,2,2,1,0.2972,0.1918,0
2026-05-05,재구매 후보,Instagram,0,0,0,0.3433,0.2571,0
2026-05-05,VIP,Meta,0,0,1,0.5209,0.1887,0
2026-05-05,VIP,Google,3,3,4,0.4919,0.13,0
2026-05-05,VIP,Naver,2,2,2,0.4658,0.1647,0
2026-05-05,VIP,Instagram,0,0,0,0.5208,0.1664,0
2026-05-05,휴면 복귀,Meta,0,0,0,0.2257,0.3201,0
2026-05-05,휴면 복귀,Google,1,1,0,0.2326,0.306,0
2026-05-05,휴면 복귀,Naver,4,4,0,0.2335,0.3478,0
2026-05-05,휴면 복귀,Instagram,1,1,0,0.1967,0.2943,0
2026-05-06,신규 탐색,Meta,2,2,1,0.1489,0.3194,0
2026-05-06,신규 탐색,Google,4,4,1,0.158,0.2948,1
2026-05-06,신규 탐색,Naver,2,2,0,0.1043,0.3377,0
2026-05-06,신규 탐색,Instagram,0,0,0,0.1006,0.3464,0
2026-05-06,가격 민감,Meta,0,0,0,0.1709,0.3795,0
2026-05-06,가격 민감,Google,0,0,0,0.1574,0.4093,0
2026-05-06,가격 민감,Naver,2,2,2,0.1776,0.383,0
2026-05-06,가격 민감,Instagram,1,1,1,0.1723,0.411,0
2026-05-06,재구매 후보,Meta,2,2,0,0.3595,0.3189,0
2026-05-06,재구매 후보,Google,4,4,2,0.405,0.1921,1
2026-05-06,재구매 후보,Naver,0,0,0,0.3708,0.2281,0
2026-05-06,재구매 후보,Instagram,1,1,0,0.349,0.25,0
2026-05-06,VIP,Meta,2,2,0,0.5212,0.1167,0
2026-05-06,VIP,Google,0,0,2,0.5383,0.1444,0
2026-05-06,VIP,Naver,3,3,2,0.4969,0.1597,0
2026-05-06,VIP,Instagram,0,0,0,0.5262,0.1563,0
2026-05-06,휴면 복귀,Meta,0,0,0,0.2014,0.3221,0
2026-05-06,휴면 복귀,Google,1,1,0,0.2177,0.32,0
2026-05-06,휴면 복귀,Naver,0,0,1,0.2277,0.3675,0
2026-05-06,휴면 복귀,Instagram,0,0,0,0.2527,0.324,0
2026-05-07,신규 탐색,Meta,0,0,0,0.1274,0.2836,0
2026-05-07,신규 탐색,Google,0,0,0,0.1056,0.2919,0
2026-05-07,신규 탐색,Naver,0,0,1,0.1057,0.2958,0
2026-05-07,신규 탐색,Instagram,0,0,0,0.1221,0.3342,0
2026-05-07,가격 민감,Meta,0,0,0,0.1762,0.4052,0
2026-05-07,가격 민감,Google,0,0,0,0.17,0.3861,0
2026-05-07,가격 민감,Naver,0,0,0,0.2129,0.3734,0
2026-05-07,가격 민감,Instagram,2,2,2,0.2065,0.3628,0
2026-05-07,재구매 후보,Meta,0,0,0,0.3389,0.265,0
2026-05-07,재구매 후보,Google,0,0,0,0.3417,0.2624,0
2026-05-07,재구매 후보,Naver,0,0,1,0.3793,0.2284,0
2026-05-07,재구매 후보,Instagram,0,0,0,0.3502,0.2302,0
2026-05-07,VIP,Meta,0,0,0,0.4626,0.1812,0
2026-05-07,VIP,Google,0,0,0,0.5259,0.1969,0
2026-05-07,VIP,Naver,3,4,2,0.5243,0.1099,1
2026-05-07,VIP,Instagram,0,0,0,0.5162,0.1598,0
2026-05-07,휴면 복귀,Meta,0,0,0,0.2498,0.3453,0
2026-05-07,휴면 복귀,Google,0,0,0,0.247,0.3248,0
2026-05-07,휴면 복귀,Naver,0,0,1,0.2375,0.3542,0
2026-05-07,휴면 복귀,Instagram,3,3,2,0.2489,0.3663,0
2026-05-08,신규 탐색,Meta,1,1,1,0.0901,0.3291,0
2026-05-08,신규 탐색,Google,3,3,1,0.1139,0.2948,1
2026-05-08,신규 탐색,Naver,4,5,0,0.1414,0.2847,1
2026-05-08,신규 탐색,Instagram,0,0,0,0.0591,0.3221,0
2026-05-08,가격 민감,Meta,0,0,0,0.166,0.4063,0
2026-05-08,가격 민감,Google,0,0,0,0.1641,0.4224,0
2026-05-08,가격 민감,Naver,3,3,1,0.2051,0.3805,2
2026-05-08,가격 민감,Instagram,1,1,0,0.191,0.4062,0
2026-05-08,재구매 후보,Meta,4,4,0,0.3025,0.2526,0
2026-05-08,재구매 후보,Google,0,0,1,0.3309,0.2446,0
2026-05-08,재구매 후보,Naver,3,3,0,0.3624,0.2513,0
2026-05-08,재구매 후보,Instagram,0,0,0,0.3434,0.2379,0
2026-05-08,VIP,Meta,0,0,1,0.4904,0.1893,0
2026-05-08,VIP,Google,0,0,0,0.5062,0.1246,0
2026-05-08,VIP,Naver,0,0,0,0.4317,0.1604,0
2026-05-08,VIP,Instagram,0,0,0,0.4843,0.1689,0
2026-05-08,휴면 복귀,Meta,0,0,3,0.2654,0.3228,0
2026-05-08,휴면 복귀,Google,0,0,1,0.2191,0.353,0
2026-05-08,휴면 복귀,Naver,0,0,0,0.2453,0.3425,0
2026-05-08,휴면 복귀,Instagram,0,0,2,0.2365,0.3919,0
2026-05-09,신규 탐색,Meta,0,0,2,0.1204,0.3403,0
2026-05-09,신규 탐색,Google,2,2,4,0.1894,0.2908,0
2026-05-09,신규 탐색,Naver,0,0,1,0.0458,0.3174,0
2026-05-09,신규 탐색,Instagram,1,1,1,0.1125,0.2988,1
2026-05-09,가격 민감,Meta,0,0,0,0.1905,0.3713,0
2026-05-09,가격 민감,Google,0,0,0,0.2112,0.411,0
2026-05-09,가격 민감,Naver,2,2,0,0.1613,0.4073,0
2026-05-09,가격 민감,Instagram,3,3,0,0.1919,0.4028,0
2026-05-09,재구매 후보,Meta,0,0,0,0.3658,0.256,0
2026-05-09,재구매 후보,Google,2,2,3,0.3923,0.2257,0
2026-05-09,재구매 후보,Naver,0,0,1,0.3407,0.2232,0
2026-05-09,재구매 후보,Instagram,0,0,1,0.366,0.2697,0
2026-05-09,VIP,Meta,4,4,2,0.5151,0.1293,0
2026-05-09,VIP,Google,2,2,2,0.5074,0.1663,0
2026-05-09,VIP,Naver,2,2,1,0.5284,0.1929,0
2026-05-09,VIP,Instagram,0,0,0,0.5047,0.1669,0
2026-05-09,휴면 복귀,Meta,0,0,0,0.2885,0.2948,0
2026-05-09,휴면 복귀,Google,2,2,0,0.2395,0.327,0
2026-05-09,휴면 복귀,Naver,0,0,0,0.2619,0.3087,0
2026-05-09,휴면 복귀,Instagram,3,3,1,0.2154,0.3456,1
2026-05-10,신규 탐색,Meta,2,2,2,0.1048,0.3095,0
2026-05-10,신규 탐색,Google,4,5,2,0.138,0.3171,1
2026-05-10,신규 탐색,Naver,0,0,0,0.1562,0.3133,0
2026-05-10,신규 탐색,Instagram,0,0,0,0.1485,0.3132,0
2026-05-10,가격 민감,Meta,5,6,1,0.1262,0.3457,1
2026-05-10,가격 민감,Google,2,2,0,0.2162,0.4084,0
2026-05-10,가격 민감,Naver,0,0,0,0.1779,0.401,0
2026-05-10,가격 민감,Instagram,0,0,1,0.1977,0.3802,0
2026-05-10,재구매 후보,Meta,3,4,0,0.3453,0.2516,0
2026-05-10,재구매 후보,Google,0,0,0,0.3605,0.2403,0
2026-05-10,재구매 후보,Naver,0,0,0,0.3443,0.2581,0
